active_dim_1,active_dim_2,c,epochs,final_train_mse,final_val_mse,init_method,inp_dim,linear_readout,lmda,load_model,lr,model_path,model_scaling,n_train1,n_train2,one_task,overlap_bool,pretrain_overlap,same_signs,save_path,scaling,seed,threshold,w_scaling
40,30,1e-05,100000,9.983509158262294e-11,1.0228986740112305,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,128,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=30--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,30,1e-05,100000,9.960252067564568e-11,0.9960689544677734,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,128,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=30--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,30,1e-05,100000,9.99763813402943e-11,0.0138096297159791,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,256,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=30--one_task=True--n_train2=256--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,30,1e-05,100000,1.2418974182359932e-10,0.0067460471764206,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,256,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=30--one_task=True--n_train2=256--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,30,1e-05,100000,9.994689104120268e-11,0.0078717097640037,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,256,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=30--one_task=True--n_train2=256--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.33738919517424e-11,1.345211386680603,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,16,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.116121746366446e-11,1.3504432439804075,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,16,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.267760170406092e-11,1.349644660949707,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,16,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.831178926500428e-11,1.7965916395187378,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,32,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.910363502063646e-11,1.977193713188172,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,32,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.835658676404788e-11,1.9297949075698853,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,32,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.86593862162266e-11,1.500349760055542,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,64,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.944080281432122e-11,1.6857726573944092,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,64,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.92677884337212e-11,1.6001211404800415,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,64,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.994258198808835e-11,1.16975736618042,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,128,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.997859484744963e-11,1.2710036039352417,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,128,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.970859554675472e-11,1.2197980880737305,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,128,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.999932826243452e-11,0.1004227921366691,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,256,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=256--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.989643834362738e-11,0.0749042406678199,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,256,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=256--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40,1e-05,100000,9.997640909586991e-11,0.07886248826980591,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,256,True,no,0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=256--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
