alpha,mse
0.008,0.9813563682145005
0.01802020202020202,0.9609958345971674
0.02804040404040404,0.9407976708713426
0.03806060606060606,0.9207008114272617
0.04808080808080808,0.900682824121646
0.0581010101010101,0.8807301244866248
0.06812121212121211,0.86083203289865
0.07814141414141415,0.8409792566292381
0.08816161616161616,0.8211635093035621
0.09818181818181818,0.8013774162883184
0.10820202020202019,0.7816144608237664
0.11822222222222223,0.7618689127532409
0.12824242424242424,0.7421357399828202
0.13826262626262625,0.7224105162592142
0.1482828282828283,0.702689337249125
0.1583030303030303,0.6829687516353367
0.16832323232323232,0.6632457090078795
0.17834343434343433,0.6435175230295029
0.18836363636363634,0.6237818465897776
0.19838383838383838,0.6040366552701762
0.2084040404040404,0.584280236030668
0.2184242424242424,0.5645111791442796
0.22844444444444445,0.5447283730704376
0.23846464646464646,0.5249310037091116
0.24848484848484848,0.5051185616615219
0.2585050505050505,0.4852908635466351
0.2685252525252525,0.46544809649879076
0.27854545454545454,0.44559089888526543
0.2885656565656566,0.4257204951570688
0.29858585858585857,0.40583890907766995
0.3086060606060606,0.3859492869759848
0.3186262626262626,0.3660563711146418
0.32864646464646463,0.3461671710730073
0.33866666666666667,0.32629188525465064
0.34868686868686866,0.3064451195886468
0.3587070707070707,0.2866474271208606
0.3687272727272727,0.26692713934338497
0.3787474747474747,0.2473223714188116
0.38876767676767676,0.22788296517325152
0.39878787878787875,0.2086720199204964
0.4088080808080808,0.1897666085351535
0.4188282828282828,0.17125734186300404
0.4288484848484848,0.15324663858648355
0.43886868686868685,0.13584581820193606
0.4488888888888889,0.11917135158861845
0.4589090909090909,0.10334068464547465
0.4689292929292929,0.08846797768397698
0.4789494949494949,0.07465992747176377
0.48896969696969694,0.0620116412131343
0.498989898989899,0.05060238236586082
0.509010101010101,0.040490957995251375
0.519030303030303,0.031710607632031915
0.529050505050505,0.024263522637724143
0.539070707070707,0.018115609755794175
0.5490909090909091,0.01319281249290942
0.5591111111111111,0.00938102073521161
0.5691313131313132,0.00653178788508131
0.5791515151515151,0.004474894276180004
0.5891717171717171,0.0030359793189854672
0.5991919191919192,0.002054435683891005
0.6092121212121212,0.0013961122611100781
0.6192323232323232,0.0009580786345440528
0.6292525252525252,0.000666555094342029
0.6392727272727272,0.0004712167608521296
0.6492929292929293,0.0003388231981950038
0.6593131313131313,0.0002477967810475628
0.6693333333333333,0.0001842138331756035
0.6793535353535353,0.00013906945678993709
0.6893737373737373,0.00010649430130799697
0.6993939393939393,8.261941064763168e-05
0.7094141414141414,6.486032877195088e-05
0.7194343434343434,5.1465793502052676e-05
0.7294545454545454,4.1231662440433656e-05
0.7394747474747474,3.331789766554791e-05
0.7494949494949494,2.7130144960074854e-05
0.7595151515151515,2.224214388395918e-05
0.7695353535353535,1.8344213876865223e-05
0.7795555555555556,1.5208601448229497e-05
0.7895757575757575,1.2665858897622209e-05
0.7995959595959595,1.0588538802997555e-05
0.8096161616161616,8.87979689793112e-06
0.8196363636363636,7.465331729081879e-06
0.8296565656565656,6.287619335811252e-06
0.8396767676767676,5.301743966007355e-06
0.8496969696969696,4.4723535302108065e-06
0.8597171717171717,3.7714126740979255e-06
0.8697373737373737,3.1765304710985486e-06
0.8797575757575757,2.6697043285902876e-06
0.8897777777777778,2.2363681575474098e-06
0.8997979797979797,1.8646662525102248e-06
0.9098181818181817,1.5448937140153316e-06
0.9198383838383838,1.2690629519487131e-06
0.9298585858585858,1.0305643007687087e-06
0.9398787878787879,8.238971042043458e-07
0.9498989898989898,6.444471175855533e-07
0.9599191919191918,4.882988209516427e-07
0.9699393939393939,3.5208223132247e-07
0.9799595959595959,2.3296246577056224e-07
0.989979797979798,1.3093654070945728e-07
1.0,5.2838685573325046e-08
