alpha,mse
0.008,1.0280775316129087
0.01802020202020202,1.1539006434049282
0.02804040404040404,1.2914676656125323
0.03806060606060606,1.406362250877915
0.04808080808080808,1.4604643460503095
0.0581010101010101,1.457427830947662
0.06812121212121211,1.4196770480740408
0.07814141414141415,1.3632056289761918
0.08816161616161616,1.2966509005796354
0.09818181818181818,1.2247956266754692
0.10820202020202019,1.150527244470509
0.11822222222222223,1.0755201767407083
0.12824242424242424,1.0006094747226844
0.13826262626262625,0.9262566056276209
0.1482828282828283,0.8529616250620564
0.1583030303030303,0.7813260354315045
0.16832323232323232,0.7119787315921265
0.17834343434343433,0.6454636750798044
0.18836363636363634,0.5820864357262083
0.19838383838383838,0.5219183168220038
0.2084040404040404,0.4650000564998453
0.2184242424242424,0.4114941521748833
0.22844444444444445,0.36163265017314117
0.23846464646464646,0.3155481366111106
0.24848484848484848,0.2732840635868532
0.2585050505050505,0.23486139085524108
0.2685252525252525,0.20019611681085436
0.27854545454545454,0.16913537083828184
0.2885656565656566,0.1415510522538093
0.29858585858585857,0.11729420572341538
0.3086060606060606,0.09619417047764156
0.3186262626262626,0.07810396887812208
0.32864646464646463,0.06283795357788476
0.33866666666666667,0.05013432985030436
0.34868686868686866,0.039706818878822894
0.3587070707070707,0.03126506481204908
0.3687272727272727,0.02450706716955986
0.3787474747474747,0.01914150420197649
0.38876767676767676,0.014923781857469513
0.39878787878787875,0.01164109917019219
0.4088080808080808,0.009100911680489154
0.4188282828282828,0.0071364845614988424
0.4288484848484848,0.005615421889366314
0.43886868686868685,0.004436227565435455
0.4488888888888889,0.00351969327882859
0.4589090909090909,0.002805218638922813
0.4689292929292929,0.002246743199984975
0.4789494949494949,0.0018089057362118586
0.48896969696969694,0.0014642805946548938
0.498989898989899,0.0011917520256147596
0.509010101010101,0.0009752102969120115
0.519030303030303,0.0008023161355930111
0.529050505050505,0.0006635680056622847
0.539070707070707,0.0005516367399760487
0.5490909090909091,0.00046085941978786125
0.5591111111111111,0.0003868486172338971
0.5691313131313132,0.00032619307092079594
0.5791515151515151,0.0002762295699158704
0.5891717171717171,0.00023486933522106227
0.5991919191919192,0.00020046586198370808
0.6092121212121212,0.00017171466719325892
0.6192323232323232,0.00014757790070398438
0.6292525252525252,0.00012722710758218518
0.6392727272727272,0.00010999815106143574
0.6492929292929293,9.53555750457838e-05
0.6593131313131313,8.286523127175718e-05
0.6693333333333333,7.217337825181462e-05
0.6793535353535353,6.299048032374405e-05
0.6893737373737373,5.507850399881454e-05
0.6993939393939393,4.824092304637172e-05
0.7094141414141414,4.231481676402758e-05
0.7194343434343434,3.716459323803237e-05
0.7294545454545454,3.2676982402017845e-05
0.7394747474747474,2.8757024164522992e-05
0.7494949494949494,2.5324833563568593e-05
0.7595151515151515,2.2312988183005075e-05
0.7695353535353535,1.9664399054723666e-05
0.7795555555555556,1.7330582956119797e-05
0.7895757575757575,1.5270238453608267e-05
0.7995959595959595,1.3448082280364982e-05
0.8096161616161616,1.1833889673350529e-05
0.8196363636363636,1.040169672774385e-05
0.8296565656565656,9.129144807124066e-06
0.8396767676767676,7.996927284566567e-06
0.8496969696969696,6.988335874720519e-06
0.8597171717171717,6.088872482140824e-06
0.8697373737373737,5.285930689311898e-06
0.8797575757575757,4.568522144828258e-06
0.8897777777777778,3.92705387323284e-06
0.8997979797979797,3.353136495004873e-06
0.9098181818181817,2.8394215866231164e-06
0.9198383838383838,2.379460341771012e-06
0.9298585858585858,1.9675843009583206e-06
0.9398787878787879,1.5988093305039963e-06
0.9498989898989898,1.268781777481642e-06
0.9599191919191918,9.737817426118677e-07
0.9699393939393939,7.111174873473471e-07
0.9799595959595959,4.805577960863416e-07
0.989979797979798,2.8853436540848826e-07
1.0,1.4584387597550494e-07
