alpha,mse
0.008,0.8893267413644468
0.01802020202020202,0.7987659905884172
0.02804040404040404,0.7072036800170485
0.03806060606060606,0.6127418247292175
0.04808080808080808,0.5166881774070078
0.0581010101010101,0.42223692954765846
0.06812121212121211,0.3335933673776659
0.07814141414141415,0.25426309711696204
0.08816161616161616,0.18624693316101174
0.09818181818181818,0.13039372131055335
0.10820202020202019,0.0867318686901617
0.11822222222222223,0.05453647732221167
0.12824242424242424,0.03240656174192575
0.13826262626262625,0.018376134827341538
0.1482828282828283,0.010162227626876328
0.1583030303030303,0.005636828966269854
0.16832323232323232,0.003213928425918009
0.17834343434343433,0.0019113137644220157
0.18836363636363634,0.00119143162618468
0.19838383838383838,0.0007775318096735137
0.2084040404040404,0.0005290488654905449
0.2184242424242424,0.00037345547662105276
0.22844444444444445,0.0002721642993160459
0.23846464646464646,0.00020387910852826604
0.24848484848484848,0.00015639510514172243
0.2585050505050505,0.00012245919811876827
0.2685252525252525,9.76126806290285e-05
0.27854545454545454,7.902830606308593e-05
0.2885656565656566,6.486206139864862e-05
0.29858585858585857,5.388010805925893e-05
0.3086060606060606,4.5237564504901605e-05
0.3186262626262626,3.834364147373745e-05
0.32864646464646463,3.2777296179009474e-05
0.33866666666666667,2.823322473767917e-05
0.34868686868686866,2.4486529106688817e-05
0.3587070707070707,2.1369133869689854e-05
0.3687272727272727,1.8753758534095956e-05
0.3787474747474747,1.654283694800382e-05
0.38876767676767676,1.4660738264344777e-05
0.39878787878787875,1.3048225154097892e-05
0.4088080808080808,1.1658453732220127e-05
0.4188282828282828,1.0454049463308744e-05
0.4288484848484848,9.40494511577177e-06
0.43886868686868685,8.486764401464596e-06
0.4488888888888889,7.67960201937364e-06
0.4589090909090909,6.967093182440414e-06
0.4689292929292929,6.3356988188083895e-06
0.4789494949494949,5.774150439306269e-06
0.48896969696969694,5.27301690919472e-06
0.498989898989899,4.824363120224933e-06
0.509010101010101,4.4214791321379275e-06
0.519030303030303,4.058664598085016e-06
0.529050505050505,3.731054889610897e-06
0.539070707070707,3.434481189867658e-06
0.5490909090909091,3.1653565775473617e-06
0.5591111111111111,2.920583081013747e-06
0.5691313131313132,2.697475126469852e-06
0.5791515151515151,2.4936969140713595e-06
0.5891717171717171,2.3072098667434392e-06
0.5991919191919192,2.136229384873246e-06
0.6092121212121212,1.9791884756714518e-06
0.6192323232323232,1.8347073178607163e-06
0.6292525252525252,1.7015674391352744e-06
0.6392727272727272,1.5786901416430225e-06
0.6492929292929293,1.4651180228938257e-06
0.6593131313131313,1.3599992824106651e-06
0.6693333333333333,1.2625743150449257e-06
0.6793535353535353,1.172164265632721e-06
0.6893737373737373,1.0881610240452725e-06
0.6993939393939393,1.0100188830898455e-06
0.7094141414141414,9.372469711475523e-07
0.7194343434343434,8.694031607003489e-07
0.7294545454545454,8.060882786435391e-07
0.7394747474747474,7.469413198182991e-07
0.7494949494949494,6.916353102136316e-07
0.7595151515151515,6.39873611549743e-07
0.7695353535353535,5.913865653285821e-07
0.7795555555555556,5.459288009946777e-07
0.7895757575757575,5.032766084769098e-07
0.7995959595959595,4.6322572431953804e-07
0.8096161616161616,4.255895153781186e-07
0.8196363636363636,3.901969844067765e-07
0.8296565656565656,3.5689151156499606e-07
0.8396767676767676,3.2552922664804127e-07
0.8496969696969696,2.959779542430978e-07
0.8597171717171717,2.6811603819644306e-07
0.8697373737373737,2.418312570033236e-07
0.8797575757575757,2.170201833557411e-07
0.8897777777777778,1.935871170877802e-07
0.8997979797979797,1.7144345085883225e-07
0.9098181818181817,1.5050706976651013e-07
0.9198383838383838,1.3070175756327378e-07
0.9298585858585858,1.1195692866025672e-07
0.9398787878787879,9.420812479374894e-08
0.9498989898989898,7.739976416670141e-08
0.9599191919191918,6.149548956928019e-08
0.9699393939393939,4.6510110006136184e-08
0.9799595959595959,3.261269804344389e-08
0.989979797979798,2.0404105226628568e-08
1.0,1.0862240881625257e-08
