alpha,mse
0.008,1.114803518661702
0.01802020202020202,1.2577630292276405
0.02804040404040404,1.403928509296492
0.03806060606060606,1.480344718931764
0.04808080808080808,1.432937384587459
0.0581010101010101,1.2913408831868558
0.06812121212121211,1.1101174219887753
0.07814141414141415,0.9234413168548212
0.08816161616161616,0.7468865781355533
0.09818181818181818,0.588601968525086
0.10820202020202019,0.4528154710447013
0.11822222222222223,0.3406301751057919
0.12824242424242424,0.2507498763856928
0.13826262626262625,0.180715918867609
0.1482828282828283,0.12811960676223869
0.1583030303030303,0.08988322739270295
0.16832323232323232,0.06243787240401237
0.17834343434343433,0.04293438909742791
0.18836363636363634,0.02931435007960848
0.19838383838383838,0.019933477448355413
0.2084040404040404,0.013548558496475
0.2184242424242424,0.009241608816354609
0.22844444444444445,0.006354418947399703
0.23846464646464646,0.0044233616793542315
0.24848484848484848,0.003125813871959462
0.2585050505050505,0.00224551891900951
0.2685252525252525,0.0016407756748855872
0.27854545454545454,0.001219304964890852
0.2885656565656566,0.0009210549811953467
0.29858585858585857,0.0007067226862936221
0.3086060606060606,0.0005503202143040771
0.3186262626262626,0.00043446539339113275
0.32864646464646463,0.00034739522208760305
0.33866666666666667,0.00028105025260764387
0.34868686868686866,0.00022983622310649668
0.3587070707070707,0.0001898180610310986
0.3687272727272727,0.00015819091116738742
0.3787474747474747,0.00013292948970686986
0.38876767676767676,0.00011255303371043796
0.39878787878787875,9.59658811936772e-05
0.4088080808080808,8.234803755008304e-05
0.4188282828282828,7.107916122808292e-05
0.4288484848484848,6.168513665539649e-05
0.43886868686868685,5.3800094929908376e-05
0.4488888888888889,4.71391188204463e-05
0.4589090909090909,4.1478418886823264e-05
0.4689292929292929,3.6640789119692084e-05
0.4789494949494949,3.2484832828617996e-05
0.48896969696969694,2.8896908501756097e-05
0.498989898989899,2.578505738376091e-05
0.509010101010101,2.307438357894195e-05
0.519030303030303,2.070351422226846e-05
0.529050505050505,1.862186688677495e-05
0.539070707070707,1.678752196046696e-05
0.5490909090909091,1.5165558381356423e-05
0.5591111111111111,1.3726740358724279e-05
0.5691313131313132,1.2446476812266239e-05
0.5791515151515151,1.1303990545618357e-05
0.5891717171717171,1.0281651746607441e-05
0.5991919191919192,9.364440441052896e-06
0.6092121212121212,8.539510050411458e-06
0.6192323232323232,7.795832505420321e-06
0.6292525252525252,7.123907294460614e-06
0.6392727272727272,6.515521663179526e-06
0.6492929292929293,5.963553831696531e-06
0.6593131313131313,5.461808253280092e-06
0.6693333333333333,5.004879079767806e-06
0.6793535353535353,4.5880366831309176e-06
0.6893737373737373,4.2071310276817e-06
0.6993939393939393,3.858511560990252e-06
0.7094141414141414,3.538958593446336e-06
0.7194343434343434,3.245625831816906e-06
0.7294545454545454,2.97599110909238e-06
0.7394747474747474,2.7278145553001088e-06
0.7494949494949494,2.4991025174501883e-06
0.7595151515151515,2.288076788139534e-06
0.7695353535353535,2.09314841630475e-06
0.7795555555555556,1.9128944811867336e-06
0.7895757575757575,1.7460387166516918e-06
0.7995959595959595,1.5914341102697385e-06
0.8096161616161616,1.4480480350484092e-06
0.8196363636363636,1.3149496525364912e-06
0.8296565656565656,1.1912980818146967e-06
0.8396767676767676,1.076332969570661e-06
0.8496969696969696,9.69365506417441e-07
0.8597171717171717,8.697712865253193e-07
0.8697373737373737,7.769831151788977e-07
0.8797575757575757,6.904859764341646e-07
0.8897777777777778,6.098114125543905e-07
0.8997979797979797,5.345335905330663e-07
0.9098181818181817,4.6426616125751206e-07
0.9198383838383838,3.9866004983709234e-07
0.9298585858585858,3.3740353133470125e-07
0.9398787878787879,2.802269062844808e-07
0.9498989898989898,2.269175332875551e-07
0.9599191919191918,1.773640073915971e-07
0.9699393939393939,1.3166569457844792e-07
0.9799595959595959,9.044674738995985e-08
0.989979797979798,5.549408619486833e-08
1.0,2.9267322166488578e-08
