rho_pt,rho_ft,omega,c_pt,lambda_pt,gamma_reinit,seed,ft_teacher_norm,alpha,mse_best,active_best,mse_fwd,mse_bwd,diff_db,fp_residual,mse_se,mse_rel_se,mse_se_db,reliability_score_db,rho_pt_emp,rho_ft_emp
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.01,1.2007497945046826,0.9902375,1.200749794506107,1.2007497945046826,5.1518789234705764e-12,8.490215464007633e-07,0.0213115477644783,0.0177485333430929,0.0770809009278113,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0225641025641025,1.2436406838775893,0.9915125,1.2436406877832211,1.2436406838775893,1.3638942975013892e-08,9.379052769986628e-07,0.0201218005747081,0.0161797541971445,0.0702677796637086,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0351282051282051,1.2389655897522631,0.9927125,1.2389655990838229,1.2389655897522631,3.2709905894989795e-08,8.154418154049381e-07,0.0187295641272304,0.0151170979098584,0.0656527220464269,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0476923076923076,1.216026723311875,0.99295,1.2160267395676223,1.216026723311875,5.805613656484355e-08,8.457155651342418e-07,0.0176148460189042,0.0144855747667533,0.0629100518839795,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0602564102564102,1.1830146172809144,0.9932125,1.1830146463866336,1.1830146172809144,1.0684950879635836e-07,9.763531672035697e-07,0.0165981637537693,0.014030396168662,0.0609332363496644,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0728205128205128,1.143490093960981,0.993625,1.1434901333141567,1.143490093960981,1.494623084186131e-07,8.146713312839893e-07,0.0155696809457497,0.0136159298869107,0.0591332321586692,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0853846153846153,1.099029758987548,0.9939,1.0990298211582348,1.099029758987548,2.4567474393721866e-07,9.194231314069156e-07,0.0145407861739304,0.0132305663745864,0.0574596196893758,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0979487179487179,1.051037429972083,0.9942625,1.051037511446631,1.051037429972083,3.366573275986884e-07,8.940931284229237e-07,0.013578426885121,0.0129190707180444,0.0561068112416459,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.1105128205128205,1.0005453988616604,0.9942875,1.0005455120340052,1.0005453988616604,4.91233302751283e-07,9.44739570130082e-07,0.0126974970669939,0.0126905756414852,0.0551144697327286,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.123076923076923,0.9480150405813648,0.9947375,0.9480151929754808,0.9480150405813648,6.981315216481043e-07,9.074785802809516e-07,0.0118696975205839,0.0125205793288942,0.054376185127707,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.1356410256410256,0.8940221293587245,0.9948,0.8940223242247685,0.8940221293587245,9.466123443990782e-07,9.19051921677294e-07,0.011091543010914,0.0124063405666142,0.0538800524869305,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.1482051282051282,0.8392474464607897,0.9948375,0.839247701232088,0.8392474464607897,1.31839247963228e-06,9.682139232580766e-07,0.0103633735185696,0.0123484123333032,0.0536284733661964,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.1607692307692307,0.78420615484566,0.9948875,0.7842064580988171,0.78420615484566,1.6794199644287744e-06,9.40601857735146e-07,0.00968073288491,0.0123446275256732,0.0536120361555087,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.1733333333333333,0.7291624207769755,0.99515,0.7291628056037335,0.7291624207769755,2.292055770292123e-06,9.815829677961574e-07,0.0090278277855499,0.012381093057333,0.0537704039473038,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.1858974358974359,0.6743805602276453,0.9952,0.6743810205289755,0.6743805602276453,2.9642945142960286e-06,9.732621846225695e-07,0.0083795241157601,0.0124255125517431,0.0539633153604163,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.1984615384615384,0.6200221420496957,0.9953625,0.6200226814349287,0.6200221420496957,3.778121981490301e-06,9.48853739579647e-07,0.0077130870391964,0.0124400186962649,0.0540263147456114,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.211025641025641,0.5662265894646306,0.995325,0.5662272486105598,0.5662265894646306,5.055631059569521e-06,9.205584783344988e-07,0.0070240063666321,0.0124049391132856,0.0538739660524576,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.2235897435897436,0.5132080694194646,0.99545,0.5132088625999979,0.5132080694194646,6.712163799882376e-06,9.729160712623752e-07,0.006323346215946,0.0123212135442433,0.0535103505261647,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.2361538461538461,0.4613081930486504,0.995525,0.4613091423635254,0.4613081930486504,8.937230983274702e-06,9.388785828789992e-07,0.0056278977702787,0.0121998651987635,0.0529833413578651,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.2487179487179487,0.4107905723685004,0.995625,0.4107917643192779,0.4107905723685004,1.2601479419505068e-05,9.918571566291945e-07,0.0049459987964376,0.0120401954892013,0.0522899046199657,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.2612820512820513,0.36220001840119,0.9957875,0.3622013997599169,0.36220001840119,1.656309492403807e-05,9.719140177111283e-07,0.0042909539130446,0.0118469179874302,0.0514505110950132,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.2738461538461538,0.3163265881143096,0.9959125,0.3163282029672379,0.3163265881143096,2.2170754912842483e-05,9.760913268763716e-07,0.0036858617381906,0.0116520769251894,0.05060432711322,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.2864102564102564,0.2733839537137766,0.9959375,0.2733858670345288,0.2733839537137766,3.0394678465661684e-05,9.666673500552392e-07,0.00313696082294,0.0114745608889112,0.0498333847631701,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.298974358974359,0.2333234932602471,0.996,0.2333257727630128,0.2333234932602471,4.242910231422314e-05,9.644133105446429e-07,0.0026450997684835,0.011336619949939,0.0492343148769285,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.3115384615384615,0.1961354244749491,0.995975,0.1961380655557785,0.1961354244749491,5.847995643915027e-05,9.554640882925014e-07,0.0022057567245385,0.0112460904522643,0.0488411502640326,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.3241025641025641,0.1619731518816883,0.9961125,0.1619763648683419,0.1619731518816883,8.614813741036897e-05,9.898877348368806e-07,0.0018118766999962,0.0111862779661147,0.0485813879371956,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.3366666666666666,0.1312081765081484,0.9962375,0.1312120143444854,0.1312081765081484,0.0001270291846324,9.927827675504377e-07,0.0014657094630511,0.0111708698501735,0.0485144713398978,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.3492307692307692,0.1039394759235798,0.996275,0.1039439816246056,0.1039394759235798,0.0001882594330524,9.904536890092963e-07,0.0011653945394335,0.0112122418270651,0.0486941475525922,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.3617948717948718,0.0804474304993288,0.9962625,0.0804526813499562,0.0804474304993288,0.0002834572863061,9.801102081874458e-07,0.0009094893564293,0.0113053872669925,0.0490986730583415,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.3743589743589743,0.0606349175353323,0.9963625,0.0606411636938236,0.0606349175353323,0.0004473548519623,9.849088490332392e-07,0.0006907319519945,0.0113916531937563,0.0494733212180392,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.3869230769230769,0.0444055517658478,0.996375,0.0444128029989151,0.0444055517658478,0.0007091260637395,9.80679019213504e-07,0.0005062057822429,0.0113996057275048,0.0495078586332804,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.3994871794871795,0.0315885148829364,0.996425,0.0315969829466076,0.0315885148829364,0.0011640751353265,9.851703106633636e-07,0.0003584899862498,0.0113487445541004,0.0492869713637538,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.412051282051282,0.0217895327420024,0.9964375,0.0217992822451152,0.0217895327420024,0.0019427715458846,9.874497457346143e-07,0.0002458035904081,0.0112808105303835,0.0489919376474167,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.4246153846153846,0.0146132602496742,0.996425,0.0146243245431924,0.0146132602496742,0.0032869759143991,9.929822758700246e-07,0.0001633493503525,0.0111781592582115,0.0485461288367703,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.4371794871794872,0.0095773128433177,0.996425,0.0095895538387586,0.0095773128433177,0.0055472786282244,9.956791241355625e-07,0.0001058691714656,0.0110541623937406,0.0480076172966401,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.4497435897435897,0.0061811625001512,0.9965,0.006194406242903,0.0061811625001512,0.0092952278993365,9.88222433854699e-07,6.75122074376211e-05,0.0109222508607352,0.0474347327878034,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.4623076923076923,0.0039439570667452,0.9964875,0.003956906928457,0.0039439570667452,0.0142365658301812,9.955926042644336e-07,4.250644825749777e-05,0.0107776143447161,0.0468065843799155,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.4748717948717949,0.0024989348747821,0.996475,0.0025098383702971,0.0024989348747821,0.0189081644700088,9.945404746483644e-07,2.652082963605604e-05,0.0106128534615644,0.0460910369560524,0.300098453993905,0.0988625,0.101325
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.4874358974358974,0.0015784735137903,0.9964875,0.001587512433407,0.0015784735137903,0.0247983638795119,9.963905541372775e-07,1.6465370929011833e-05,0.0104311987405314,0.0453021205264897,0.300098453993905,0.0988625,0.101325
