status,setting,seed,inp_dim,alpha_requested,n_train,alpha,n_test,c_pt,lambda_pt,gamma_reinit,rho_pt,a_pt,rho_ft,omega,ft_teacher_norm,save_folder,lr,epochs,test_every_n_epochs,log_every_n_epochs,no_tuning,threshold,stop_pred_mse,stop_beta_rate,stop_grad_norm,lr_decay,lr_decay_interval,stop_reason,final_epoch,final_test_pred_mse,final_param_mse,final_grad_norm,final_beta_update_rate,final_beta_l1,final_beta_l2,final_active_frac,beta0_l2,empirical_omega,n_ov,n_new,n_ptonly,n_none,wall_s
ok,ptft,10,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.1895714531132802,1.1597491746608373,2.207598595390401e-13,144.83044115240838,402.3515174714169,23.460018600792974,0.9992,0.0,0.0,0,500,500,4000,4.919346332550049
ok,ptft,11,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.2518838430968882,1.2385057836496396,3.440990101788854e-13,145.6710776074087,398.0193896745535,24.002769860391123,0.9994,0.0,0.0,0,500,500,4000,5.002312660217285
ok,ptft,12,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.062682162185017,1.0626328379807384,3.3791637367621086e-14,151.55127471269105,418.4007378208055,25.23165641800617,0.9998,0.0,0.0,0,500,500,4000,4.863375902175903
ok,ptft,13,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.1546542780587048,1.1819045669195865,1.0677624509440743e-14,145.4485577710729,431.1606232791767,25.68291938906577,0.9994,0.0,0.0,0,500,500,4000,5.037957668304443
ok,ptft,14,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.2038927788245533,1.1974591280488522,2.9401454940982595e-13,145.18478951284686,365.3738718692895,21.034661794932454,0.9996,0.0,0.0,0,500,500,4000,4.672307252883911
ok,ptft,15,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.1218959640641522,1.1339092977215688,1.0680628022240853e-13,135.65762818143912,377.1126148645536,22.704349082837435,0.9992,0.0,0.0,0,500,500,4000,4.745774030685425
ok,ptft,16,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.0544644181370568,1.0583552215196461,9.294416037493484e-13,159.94480889980042,385.27480870445015,23.397627446798488,0.9994,0.0,0.0,0,500,500,4000,4.592963933944702
ok,ptft,17,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.0958601687341294,1.0709971459595635,2.8279363163919616e-12,142.07232465607947,382.97959576168455,23.692921524870435,0.9998,0.0,0.0,0,500,500,4000,6.155652523040772
ok,ptft,18,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.0448720011346362,1.0346849390610358,7.670738010201652e-14,147.45911206882082,395.3052595600877,24.03054824222653,0.9994,0.0,0.0,0,500,500,4000,6.008812427520753
ok,ptft,19,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.068238851554647,1.090174312080867,1.2718564578933918e-13,139.68673156668476,378.8030091847438,22.479971384518795,0.9994,0.0,0.0,0,500,500,4000,5.962117671966553
ok,ptft,6,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.1178404912293898,1.112332280369565,2.4592957588503727e-12,145.62080214970325,416.6109863183445,25.224233278188194,0.9998,0.0,0.0,0,500,500,4000,7.03932785987854
ok,ptft,7,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.1078473138884672,1.1153600339213627,7.776891125583904e-13,147.2346677695077,380.5396801560327,22.743042974224032,0.9994,0.0,0.0,0,500,500,4000,4.613382816314697
ok,ptft,8,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.2117608588961823,1.1962905925097376,4.131644529024935e-14,136.61174083945625,438.05660325520716,26.664012376333663,0.9992,0.0,0.0,0,500,500,4000,5.363040208816528
ok,ptft,9,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,5000,1.0991768713118666,1.0748779236389443,5.657976541582894e-13,139.5578397615387,396.99556840603293,23.624171776983136,0.9998,0.0,0.0,0,500,500,4000,4.9261512756347665
ok,ptft,10,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.7076123193574126,1.683384645910075,2.1724083116066005e-05,0.012988796470281349,1104.02422163242,58.23228354965737,1.0,0.0,0.0,0,500,500,4000,14.357483863830565
ok,ptft,11,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.7410842461124163,1.7479992786720198,2.8162495042982148e-05,0.016220669663215618,1060.4423621650526,57.327600649440285,0.9998,0.0,0.0,0,500,500,4000,16.057312488555908
ok,ptft,12,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.5349097061193695,1.5189788996322928,5.407157043654012e-05,0.023410270418763646,1038.266528273153,55.424877225883314,0.9998,0.0,0.0,0,500,500,4000,12.813128471374512
ok,ptft,13,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.6801051039630486,1.6734732043897118,4.221849005230754e-05,0.01931700804600994,1079.4344900530607,57.07185878483162,1.0,0.0,0.0,0,500,500,4000,13.633384943008425
ok,ptft,14,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.817744218857919,1.8080269066419017,3.4105107025047556e-05,0.018153389248284198,1163.470571171053,61.29661491342642,0.9998,0.0,0.0,0,500,500,4000,22.844104528427124
ok,ptft,15,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.6166490482469984,1.6100398381189875,2.893410078543064e-05,0.018892480554212658,1083.1109493911808,56.47418794942225,0.9998,0.0,0.0,0,500,500,4000,13.34573245048523
ok,ptft,16,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.557940373276785,1.5489056412130533,6.398503437193946e-05,0.029084824297033938,1018.5212923986003,56.29194436471031,0.9996,0.0,0.0,0,500,500,4000,24.39596748352051
ok,ptft,17,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.4506478893688206,1.44803068293959,4.7591927386697166e-05,0.024243518076123342,967.4563957877383,50.8153646455807,1.0,0.0,0.0,0,500,500,4000,25.942012310028076
ok,ptft,18,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.4943905995244977,1.4831278748950447,4.400621052621192e-05,0.0235028445167523,1035.776861349953,54.83072772842986,1.0,0.0,0.0,0,500,500,4000,14.839427947998047
ok,ptft,19,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.4834648278511242,1.4821751267207055,6.333878089414024e-05,0.02998674955409652,938.9983334683893,51.535454176517064,0.9996,0.0,0.0,0,500,500,4000,12.882245302200316
ok,ptft,6,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.5099513998697338,1.5132656803616802,4.730028223440359e-05,0.02383783104854141,981.4930841038997,52.887282226798895,1.0,0.0,0.0,0,500,500,4000,14.351935148239136
ok,ptft,7,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.5685265593997195,1.5657523253493706,5.064759310604713e-05,0.025321077593545915,1034.2030819796346,54.25155090033081,0.9998,0.0,0.0,0,500,500,4000,15.201075077056885
ok,ptft,8,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.624000899880785,1.6550613198526476,3.180589080408303e-05,0.018349038925739396,1047.3622727587472,56.436771549936,0.9990000000000001,0.0,0.0,0,500,500,4000,13.528743982315063
ok,ptft,9,5000,0.059000000000000004,295,0.059000000000000004,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,10000,1.5487751602348987,1.5144038477712949,4.675547317844658e-05,0.023635539870553904,996.7380039584157,53.85250820485585,0.9998,0.0,0.0,0,500,500,4000,27.68911552429199
ok,ptft,10,5000,0.10800000000000001,540,0.10800000000000001,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.474429669736543,1.4744995149281659,7.512567241081859e-05,0.016013861287128357,1315.5193719556994,55.63006483811901,0.9998,0.0,0.0,0,500,500,4000,54.34813165664673
ok,ptft,11,5000,0.10800000000000001,540,0.10800000000000001,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.5210786968441063,1.5071060417023276,6.982307002841927e-05,0.01385237814649428,1268.800852378315,54.303528316777,1.0,0.0,0.0,0,500,500,4000,37.04870939254761
ok,ptft,12,5000,0.10800000000000001,540,0.10800000000000001,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,20000,1.3535697574392522,1.358781457756942,2.777302001165496e-05,0.004640425111070408,1253.203276099821,54.32904027127929,1.0,0.0,0.0,0,500,500,4000,79.7356903553009
ok,ptft,13,5000,0.10800000000000001,540,0.10800000000000001,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.3780929813105751,1.3882065702342337,6.534609198437732e-05,0.014611705707032463,1257.7454285621848,52.36337959703461,1.0,0.0,0.0,0,500,500,4000,29.12122774124145
ok,ptft,14,5000,0.10800000000000001,540,0.10800000000000001,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.5293091648102917,1.524952884934693,7.443949095260456e-05,0.014735726699060038,1345.1699453360204,57.03453524517093,1.0,0.0,0.0,0,500,500,4000,30.13637661933899
ok,ptft,15,5000,0.10800000000000001,540,0.10800000000000001,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.400580399913722,1.4126878905930893,6.431046387804883e-05,0.013300276901332512,1327.5724415486304,55.58952464649723,1.0,0.0,0.0,0,500,500,4000,28.96557116508484
ok,ptft,16,5000,0.10800000000000001,540,0.10800000000000001,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.9,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.26245140834687,1.2531746552717755,7.310046328476774e-05,0.016102205999903373,1189.406964598586,48.36220281350353,0.9998,0.0,0.0,0,500,500,4000,72.4826681613922
