pt_mode,alpha_pt,sigma0_pt,alpha_ft,alpha_ft_req,seed,inp_dim,rho_pt,rho_ft,omega,emp_omega,c_pt,lambda_pt,gamma_reinit,a_pt,n_train_pt,n_train_ft,pt_param_mse,pt_stop,pt_epoch,ft_param_mse,ft_pred_mse,ft_stop,ft_epoch,wall_s
noisy,0.95,0.5,0.1,0.1,0,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.6700007612908149,train_pred_mse_and_grad_norm,52000,0.9373701100954208,0.919884842660932,train_pred_mse_and_grad_norm,2000,29.93299102783203
noisy,0.95,0.5,0.1,0.1,1,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.6534913595876465,train_pred_mse_and_grad_norm,42000,1.1453204126813914,1.1438541725388878,train_pred_mse_and_grad_norm,2000,23.432316303253177
noisy,0.95,0.5,0.1,0.1,2,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.5630769268674771,train_pred_mse_and_grad_norm,42000,0.8772385207531945,0.8772588962823175,train_pred_mse_and_grad_norm,2000,22.83253502845764
noisy,0.95,0.5,0.1,0.1,3,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.5346404496760359,train_pred_mse_and_grad_norm,40000,0.8801709146042426,0.885200760147174,train_pred_mse_and_grad_norm,2000,20.413058042526245
noisy,0.95,0.5,0.1,0.1,4,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.5968146665884325,train_pred_mse_and_grad_norm,44000,0.901204678279176,0.8923691915802617,train_pred_mse_and_grad_norm,2000,20.766450881958008
noisy,0.95,0.5,0.15,0.15,0,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.6700007612908149,train_pred_mse_and_grad_norm,52000,0.8020934312500388,0.7969762164967331,train_pred_mse_and_grad_norm,2000,27.025749921798703
noisy,0.95,0.5,0.15,0.15,1,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.6534913595876465,train_pred_mse_and_grad_norm,42000,1.0463172907342582,1.0381288527458756,train_pred_mse_and_grad_norm,2000,21.61825203895569
noisy,0.95,0.5,0.15,0.15,2,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.5630769268674771,train_pred_mse_and_grad_norm,42000,0.7875788182062056,0.7820627975898403,train_pred_mse_and_grad_norm,2000,23.666996955871586
noisy,0.95,0.5,0.15,0.15,3,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.5346404496760359,train_pred_mse_and_grad_norm,40000,0.8015442331195373,0.8099168144558633,train_pred_mse_and_grad_norm,2000,27.744614124298096
noisy,0.95,0.5,0.15,0.15,4,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.5968146665884325,train_pred_mse_and_grad_norm,44000,0.7852777961585307,0.7759611458500706,train_pred_mse_and_grad_norm,2000,23.077717065811157
noisy,0.95,0.5,0.05,0.05,0,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.6700007612908149,train_pred_mse_and_grad_norm,52000,1.1011899487761652,1.099157951616884,train_pred_mse_and_grad_norm,2000,27.08715510368347
noisy,0.95,0.5,0.05,0.05,1,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.6534913595876465,train_pred_mse_and_grad_norm,42000,1.250480085817174,1.2507202171645768,train_pred_mse_and_grad_norm,2000,22.46678113937378
noisy,0.95,0.5,0.05,0.05,2,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.5630769268674771,train_pred_mse_and_grad_norm,42000,0.9790307254574824,1.003431471458753,train_pred_mse_and_grad_norm,2000,20.45025110244751
noisy,0.95,0.5,0.05,0.05,3,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.5346404496760359,train_pred_mse_and_grad_norm,40000,1.037388244449103,1.0416754904450798,train_pred_mse_and_grad_norm,2000,18.639299154281616
noisy,0.95,0.5,0.05,0.05,4,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.5968146665884325,train_pred_mse_and_grad_norm,44000,1.030894757464535,1.0322808319139294,train_pred_mse_and_grad_norm,2000,23.85286808013916
noisy,0.95,0.5,0.1,0.1,0,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.6700007612908149,train_pred_mse_and_grad_norm,52000,1.0667936288295428,1.0724107269448853,train_pred_mse_and_grad_norm,2000,27.651077032089233
noisy,0.95,0.5,0.1,0.1,1,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.6534913595876465,train_pred_mse_and_grad_norm,42000,1.2359913957137896,1.2440529430534468,train_pred_mse_and_grad_norm,2000,21.999839782714844
noisy,0.95,0.5,0.1,0.1,2,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.5630769268674771,train_pred_mse_and_grad_norm,42000,0.9982492262493632,1.016292124202301,train_pred_mse_and_grad_norm,2000,20.892494201660156
noisy,0.95,0.5,0.1,0.1,3,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.5346404496760359,train_pred_mse_and_grad_norm,40000,1.0632590986640114,1.0874149751558548,train_pred_mse_and_grad_norm,2000,21.20948815345764
noisy,0.95,0.5,0.1,0.1,4,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.5968146665884325,train_pred_mse_and_grad_norm,44000,1.024839674710391,1.0258780523575126,train_pred_mse_and_grad_norm,2000,26.189781188964844
noisy,0.95,0.5,0.15,0.15,0,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.6700007612908149,train_pred_mse_and_grad_norm,52000,1.0711625002610037,1.085056637392531,train_pred_mse_and_grad_norm,2000,25.412770986557007
noisy,0.95,0.5,0.15,0.15,1,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.6534913595876465,train_pred_mse_and_grad_norm,42000,1.205898604451786,1.209646744298792,train_pred_mse_and_grad_norm,2000,22.52064108848572
noisy,0.95,0.5,0.15,0.15,2,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.5630769268674771,train_pred_mse_and_grad_norm,42000,0.9855677997073822,0.9986403816877192,train_pred_mse_and_grad_norm,2000,23.24974489212036
noisy,0.95,0.5,0.15,0.15,3,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.5346404496760359,train_pred_mse_and_grad_norm,40000,1.0887130037702186,1.1145429269338107,train_pred_mse_and_grad_norm,2000,25.650155067443848
noisy,0.95,0.5,0.15,0.15,4,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.5968146665884325,train_pred_mse_and_grad_norm,44000,1.0333608669490917,1.038350497016966,train_pred_mse_and_grad_norm,2000,22.163986921310425
noisy,0.95,0.01,0.05,0.05,0,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.0001393094186661,train_pred_mse,28000,0.7079187196469225,0.6908628432487359,train_pred_mse,2000,23.48940682411194
noisy,0.95,0.5,0.05,0.05,5,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.6056058914014868,train_pred_mse_and_grad_norm,44000,0.9273069582459048,0.9167803325360404,train_pred_mse_and_grad_norm,2000,24.665607929229736
noisy,0.95,0.5,0.05,0.05,6,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.5698571723632067,train_pred_mse_and_grad_norm,42000,0.9901161040790284,0.9791321821201432,train_pred_mse_and_grad_norm,2000,21.888442993164062
noisy,0.95,0.5,0.05,0.05,7,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.6940114679724554,train_pred_mse_and_grad_norm,48000,1.0128063100644396,1.0085634103832726,train_pred_mse_and_grad_norm,2000,26.844444751739506
noisy,0.95,0.5,0.05,0.05,8,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.540535572758357,train_pred_mse_and_grad_norm,42000,1.090953395157875,1.092129519141974,train_pred_mse_and_grad_norm,2000,20.757039070129395
noisy,0.95,0.5,0.05,0.05,9,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.6103161671225495,train_pred_mse_and_grad_norm,44000,0.8422327681033098,0.8460530554866346,train_pred_mse_and_grad_norm,2000,23.24419903755188
noisy,0.95,0.5,0.1,0.1,5,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.6056058914014868,train_pred_mse_and_grad_norm,44000,0.8957611159289124,0.8846382734901632,train_pred_mse_and_grad_norm,2000,21.084387063980103
noisy,0.95,0.5,0.1,0.1,6,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.5698571723632067,train_pred_mse_and_grad_norm,42000,0.937144063840594,0.9263531136789966,train_pred_mse_and_grad_norm,2000,21.922465085983276
noisy,0.95,0.5,0.1,0.1,7,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.6940114679724554,train_pred_mse_and_grad_norm,48000,0.9412063764386578,0.9362688535273818,train_pred_mse_and_grad_norm,2000,26.346494913101196
noisy,0.95,0.5,0.1,0.1,8,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.540535572758357,train_pred_mse_and_grad_norm,42000,1.0508563101616242,1.04603109856233,train_pred_mse_and_grad_norm,2000,22.69689393043518
noisy,0.95,0.5,0.1,0.1,9,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.6103161671225495,train_pred_mse_and_grad_norm,44000,0.7193516453795723,0.7190814863675649,train_pred_mse_and_grad_norm,2000,26.33927202224731
noisy,0.95,0.5,0.15,0.15,5,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.6056058914014868,train_pred_mse_and_grad_norm,44000,0.8497513536960598,0.8338866463117487,train_pred_mse_and_grad_norm,2000,25.38370370864868
noisy,0.95,0.5,0.15,0.15,6,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.5698571723632067,train_pred_mse_and_grad_norm,42000,0.841109006076691,0.8364293304971973,train_pred_mse_and_grad_norm,2000,22.35505509376526
noisy,0.95,0.5,0.15,0.15,7,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.6940114679724554,train_pred_mse_and_grad_norm,48000,0.9179858816976548,0.9197536662313875,train_pred_mse_and_grad_norm,2000,26.63159418106079
noisy,0.95,0.5,0.15,0.15,8,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.540535572758357,train_pred_mse_and_grad_norm,42000,0.878374835933889,0.8738199936868015,train_pred_mse_and_grad_norm,2000,24.368140935897827
noisy,0.95,0.5,0.15,0.15,9,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.6103161671225495,train_pred_mse_and_grad_norm,44000,0.6362185650738467,0.6349744205146317,train_pred_mse_and_grad_norm,2000,24.457861185073853
noisy,0.95,0.5,0.05,0.05,5,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.6056058914014868,train_pred_mse_and_grad_norm,44000,0.9498244436532064,0.9548035821840172,train_pred_mse_and_grad_norm,2000,25.520325899124146
noisy,0.95,0.5,0.05,0.05,6,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.5698571723632067,train_pred_mse_and_grad_norm,42000,1.104497589872978,1.1188979966757957,train_pred_mse_and_grad_norm,2000,23.150858879089355
noisy,0.95,0.5,0.05,0.05,7,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.6940114679724554,train_pred_mse_and_grad_norm,48000,1.0655079595058177,1.0694344359767674,train_pred_mse_and_grad_norm,2000,26.68701410293579
noisy,0.95,0.5,0.05,0.05,8,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.540535572758357,train_pred_mse_and_grad_norm,42000,1.1028483831859532,1.087683491267908,train_pred_mse_and_grad_norm,2000,22.4362108707428
noisy,0.95,0.5,0.05,0.05,9,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.6103161671225495,train_pred_mse_and_grad_norm,44000,0.8976691199122053,0.8818932024094854,train_pred_mse_and_grad_norm,2000,28.4422709941864
noisy,0.95,0.5,0.1,0.1,5,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.6056058914014868,train_pred_mse_and_grad_norm,44000,0.9827304179858676,0.9785879747954784,train_pred_mse_and_grad_norm,2000,28.352088928222656
noisy,0.95,0.5,0.1,0.1,6,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.5698571723632067,train_pred_mse_and_grad_norm,42000,1.133253680341119,1.1443765906984664,train_pred_mse_and_grad_norm,2000,28.28493905067444
noisy,0.95,0.5,0.1,0.1,7,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.6940114679724554,train_pred_mse_and_grad_norm,48000,1.0603022315332664,1.0735541421380084,train_pred_mse_and_grad_norm,2000,28.401254892349243
noisy,0.95,0.5,0.1,0.1,8,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.540535572758357,train_pred_mse_and_grad_norm,42000,1.051065941045116,1.041737693313446,train_pred_mse_and_grad_norm,2000,25.286345958709717
noisy,0.95,0.5,0.1,0.1,9,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,100,0.6103161671225495,train_pred_mse_and_grad_norm,44000,0.869503554344549,0.8633658178713366,train_pred_mse_and_grad_norm,2000,26.52675199508667
noisy,0.95,0.5,0.15,0.15,5,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.6056058914014868,train_pred_mse_and_grad_norm,44000,0.9941581807341204,0.990976533323248,train_pred_mse_and_grad_norm,2000,27.035184860229492
noisy,0.95,0.5,0.15,0.15,6,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.5698571723632067,train_pred_mse_and_grad_norm,42000,1.1647387808586518,1.171245778026632,train_pred_mse_and_grad_norm,2000,27.77087903022766
noisy,0.95,0.5,0.15,0.15,7,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.6940114679724554,train_pred_mse_and_grad_norm,48000,1.0115309034174658,1.029473502277126,train_pred_mse_and_grad_norm,2000,29.68132472038269
noisy,0.95,0.5,0.15,0.15,8,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.540535572758357,train_pred_mse_and_grad_norm,42000,0.9780604395123872,0.9775417280802098,train_pred_mse_and_grad_norm,2000,25.758148908615112
noisy,0.95,0.5,0.15,0.15,9,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,150,0.6103161671225495,train_pred_mse_and_grad_norm,44000,0.8201448776270162,0.8079496040646278,train_pred_mse_and_grad_norm,2000,27.04312491416931
noisy,0.95,0.01,0.05,0.05,0,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.0001393094186661,train_pred_mse,28000,0.7079187196469225,0.6908628432487358,train_pred_mse,2000,17.31723713874817
noisy,0.95,0.01,0.05,0.05,1,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.000179608243405,train_pred_mse,30000,0.6464611099425344,0.6502577691329933,train_pred_mse,2000,19.916733264923096
noisy,0.95,0.01,0.05,0.05,2,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.0001538227585657,train_pred_mse,30000,0.5871177919681195,0.5905703079455327,train_pred_mse,2000,20.197421073913578
noisy,0.95,0.01,0.05,0.05,3,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.0002118584081844,train_pred_mse,32000,0.5713960898014211,0.5797249635759903,train_pred_mse,2000,20.42471981048584
noisy,0.95,0.01,0.05,0.05,4,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.0001684026546626,train_pred_mse,32000,0.5512578739506097,0.5535947516010075,train_pred_mse,2000,20.31527090072632
noisy,0.95,0.01,0.05,0.05,5,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.0002216924194757,train_pred_mse,34000,0.5363347113615723,0.5371538058015564,train_pred_mse,2000,21.39142608642578
noisy,0.95,0.01,0.05,0.05,6,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.0001992674268763,train_pred_mse,32000,0.5807117884367403,0.5679076554506343,train_pred_mse,2000,20.730899810791016
noisy,0.95,0.01,0.05,0.05,7,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.000159069704093,train_pred_mse,34000,0.6227487953499817,0.6169744567302934,train_pred_mse,2000,22.39472508430481
noisy,0.95,0.01,0.05,0.05,8,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.0002221998388124,train_pred_mse,32000,0.5237223007195739,0.5220274498846795,train_pred_mse,2000,20.377436876296997
noisy,0.95,0.01,0.05,0.05,9,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,50,0.0002027473734245,train_pred_mse,32000,0.5437028877400825,0.5537437849299965,train_pred_mse,2000,20.320088148117065
noisy,0.95,0.01,0.1,0.1,0,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.0001393094186661,train_pred_mse,28000,0.2132376911066229,0.2083502889794717,train_pred_mse,6000,18.94325304031372
noisy,0.95,0.01,0.1,0.1,1,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.000179608243405,train_pred_mse,30000,0.2023210519339343,0.2013516545870426,train_pred_mse,4000,18.663262367248535
noisy,0.95,0.01,0.1,0.1,2,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.0001538227585657,train_pred_mse,30000,0.1416592021779134,0.1389517934591209,train_pred_mse,4000,18.00725793838501
noisy,0.95,0.01,0.1,0.1,3,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.0002118584081844,train_pred_mse,32000,0.1424416482084939,0.1413783140304088,train_pred_mse,4000,18.829936981201172
noisy,0.95,0.01,0.1,0.1,4,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.0001684026546626,train_pred_mse,32000,0.2477490340578121,0.2442734128441346,train_pred_mse,4000,19.490536212921143
noisy,0.95,0.01,0.1,0.1,5,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.0002216924194757,train_pred_mse,34000,0.2488726847276811,0.2450333456556027,train_pred_mse,6000,20.936875104904175
noisy,0.95,0.01,0.1,0.1,6,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.0001992674268763,train_pred_mse,32000,0.268699698136071,0.2659839396927225,train_pred_mse,4000,25.894030809402462
noisy,0.95,0.01,0.1,0.1,7,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.000159069704093,train_pred_mse,34000,0.2488905352428215,0.2471234933363303,train_pred_mse,4000,25.54133892059326
noisy,0.95,0.01,0.1,0.1,8,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.0002221998388124,train_pred_mse,32000,0.1399385076755504,0.1415410386488747,train_pred_mse,4000,19.703781843185425
noisy,0.95,0.01,0.1,0.1,9,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,100,0.0002027473734245,train_pred_mse,32000,0.1597484383956472,0.1620269212930136,train_pred_mse,4000,20.08579993247986
noisy,0.95,0.01,0.15,0.15,0,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.0001393094186661,train_pred_mse,28000,0.0248936465046122,0.0247058999790748,train_pred_mse,6000,17.77964186668396
noisy,0.95,0.01,0.15,0.15,1,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.000179608243405,train_pred_mse,30000,0.0542643031067293,0.055276014780028,train_pred_mse,6000,18.36011815071106
noisy,0.95,0.01,0.15,0.15,2,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.0001538227585657,train_pred_mse,30000,0.026451008493587,0.0261654602460067,train_pred_mse,6000,18.953943729400635
noisy,0.95,0.01,0.15,0.15,3,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.0002118584081844,train_pred_mse,32000,0.0330214800783056,0.0328161249637242,train_pred_mse,6000,20.45702886581421
noisy,0.95,0.01,0.15,0.15,4,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.0001684026546626,train_pred_mse,32000,0.0482175366246968,0.0480390394520289,train_pred_mse,6000,20.173484086990356
noisy,0.95,0.01,0.15,0.15,5,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.0002216924194757,train_pred_mse,34000,0.0724731813885144,0.0715951571484728,train_pred_mse,6000,22.21494197845459
noisy,0.95,0.01,0.15,0.15,6,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.0001992674268763,train_pred_mse,32000,0.0712905687844464,0.0709551028405048,train_pred_mse,6000,21.89211893081665
noisy,0.95,0.01,0.15,0.15,7,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.000159069704093,train_pred_mse,34000,0.0855253851805811,0.0855222104270439,train_pred_mse,8000,23.472838878631592
noisy,0.95,0.01,0.15,0.15,8,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.0002221998388124,train_pred_mse,32000,0.0330245247522925,0.0332276439718155,train_pred_mse,8000,21.201007843017575
noisy,0.95,0.01,0.15,0.15,9,1000,0.1,0.1,1.0,1.0,0.001,0.0,0.0,1.0,950,150,0.0002027473734245,train_pred_mse,32000,0.0277230409242525,0.0278982370880854,train_pred_mse,6000,22.756589889526367
noisy,0.95,0.01,0.05,0.05,0,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.0001393094186661,train_pred_mse,28000,1.5823333390520984,1.571247438382504,train_pred_mse,2000,18.30496621131897
noisy,0.95,0.01,0.05,0.05,1,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.000179608243405,train_pred_mse,30000,1.6826538854787885,1.7263071307614095,train_pred_mse,2000,19.047411918640137
noisy,0.95,0.01,0.05,0.05,2,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.0001538227585657,train_pred_mse,30000,1.3314546457084466,1.356578192208278,train_pred_mse,2000,19.45161509513855
noisy,0.95,0.01,0.05,0.05,3,1000,0.1,0.1,0.0,0.0,0.001,0.0,0.0,1.0,950,50,0.0002118584081844,train_pred_mse,32000,1.4136525946242495,1.4301881727933308,train_pred_mse,2000,20.456932067871097
