rho_pt,rho_ft,omega,c_pt,lambda_pt,gamma_reinit,seed,ft_teacher_norm,alpha,mse_best,active_best,mse_fwd,mse_bwd,diff_db,fp_residual,mse_se,mse_rel_se,mse_se_db,reliability_score_db,rho_pt_emp,rho_ft_emp
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.0720253164556962,0.9967371012205192,0.9998125,0.9967372659343804,0.9967371012205192,7.176848847070122e-07,9.675870558112363e-07,0.032029059592115404,0.032133909285503026,0.13955579484673625,0.7662082422721804,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.07822784810126583,0.8955230360803662,0.9998375,0.8955232428125921,0.8955230360803662,1.002572250552447e-06,9.695340548177e-07,0.02792543948059477,0.031183384854980636,0.13542771969583522,0.7662082422721804,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.08443037974683544,0.7969996415824546,0.9998375,0.7969999010733958,0.7969996415824546,1.4139964390480488e-06,9.919255301582552e-07,0.024201343483496868,0.03036556382314645,0.1318759680827351,0.7662082422721804,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.09063291139240506,0.7027823074980573,0.99985,0.7027826120899481,0.7027823074980573,1.8822691931763562e-06,9.613096558780398e-07,0.02085349719487209,0.02967276918098815,0.12886719918092024,0.7662082422721804,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.09683544303797467,0.6138524056321315,0.99985,0.6138527808151047,0.6138524056321315,2.6543814719559573e-06,9.858942258134107e-07,0.01785798217850483,0.029091654630098062,0.1263434507528677,0.7662082422721804,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.1030379746835443,0.5309006637276666,0.99985,0.5309011020511056,0.5309006637276666,3.5856307079029648e-06,9.605903050768916e-07,0.015177761606109366,0.028588703392345018,0.12415916128064215,0.7662082422721804,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.10924050632911393,0.4544863807196299,0.99985,0.4544863947046676,0.4544863807196299,1.3363710937852602e-07,9.822951660964918e-07,0.012776622120370751,0.028112222197154414,0.12208982974262272,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.11544303797468355,0.3851128430791663,0.99985,0.3851134648033791,0.3851128430791663,7.01122234136875e-06,9.829150511286855e-07,0.010632593561303132,0.02760903395558124,0.1199045109758844,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.12164556962025315,0.3232177241043181,0.99985,0.3232184589604415,0.3232177241043181,9.873950985728186e-06,9.986645759241242e-07,0.008744399424942425,0.027054207652672475,0.11749493095820382,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.12784810126582274,0.2690144184616835,0.99985,0.2690152474785399,0.2690144184616835,1.3383553692847274e-05,9.533692457708298e-07,0.0071194829883961235,0.02646506097742925,0.11493629945730602,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.1340506329113924,0.2222744195716572,0.99985,0.22227536353763308,0.2222744195716572,1.844379324911216e-05,9.862095429191695e-07,0.005754628915756142,0.025889748927680614,0.1124377509715232,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.14025316455696205,0.18239726575921386,0.9998375,0.18239834258827176,0.18239726575921386,2.563961336754517e-05,9.989116593889236e-07,0.004627753072616787,0.025371833581792683,0.11018847320340178,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.14645569620253165,0.1486711462322742,0.99985,0.14867233961197288,0.1486711462322742,3.486057321921976e-05,9.87259167084531e-07,0.0037054863465219353,0.02492404505130217,0.10824375232488584,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.15265822784810126,0.12041974371791528,0.99985,0.12042106971958393,0.12041974371791528,4.782206134379408e-05,9.84111688584477e-07,0.0029550103405277307,0.02453925119995172,0.1065726138617678,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.1588607594936709,0.0969899266321736,0.99985,0.09699139615869204,0.0969899266321736,6.580089761243357e-05,9.855362618216292e-07,0.0023474913314582607,0.0242034550697304,0.10511426979777194,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.1650632911392405,0.07772331062999684,0.99985,0.07772493987680935,0.07772331062999684,9.103645722063902e-05,9.92395960297543e-07,0.0018567636774625199,0.02388940541019509,0.10375036945597416,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.17126582278481015,0.06201113180534833,0.99985,0.06201290704955671,0.06201113180534833,0.00012432731120348706,9.880779113236038e-07,0.0014618040476578528,0.02357325217424552,0.1023773333978866,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.17746835443037975,0.04930430715336498,0.99985,0.04930622291171148,0.04930430715336498,0.00016874532123622998,9.821688870537135e-07,0.0011466366193232072,0.02325631746038946,0.10100090342437393,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.18367088607594936,0.03908225929920395,0.99985,0.03908434010910674,0.03908225929920395,0.00023122005197251383,9.86413552589438e-07,0.0008969775409615815,0.022951015551443604,0.09967499408067672,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.18987341772151897,0.030896459460827145,0.99985,0.030898712277246738,0.030896459460827145,0.0003166544287172002,9.91366758212875e-07,0.0007004224610148184,0.022669991100529387,0.09845452039755738,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.1960759493670886,0.02437327265837311,0.9998375,0.024375650730282618,0.02437327265837311,0.00042371541232100185,9.930724765710994e-07,0.0005465329187239466,0.02242345237688844,0.09738381632503004,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.20227848101265825,0.01920057387164949,0.9998375,0.019203088052306687,0.01920057387164949,0.0005686409747305278,9.815663215007042e-07,0.0004265430680034683,0.02221512080080472,0.09647904378603638,0.36135252200270696,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.20848101265822785,0.015119606997749788,0.9998375,0.0151196222788851,0.015119606997749788,4.389339878230203e-06,9.926130911941387e-07,0.0003332992998669864,0.022044177465498308,0.09573664631361924,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.21468354430379746,0.011914515616649529,0.9998375,0.01191663381822458,0.011914515616649529,0.0007720343162986866,9.699373782756648e-07,0.00026102392084071085,0.021908059818726656,0.09514549488479343,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2208860759493671,0.009406341239246723,0.9998375,0.009408279589205686,0.009406341239246723,0.0008948516176090492,9.742261413425712e-07,0.00020507634666404868,0.02180192504694541,0.09468455742756683,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2270886075949367,0.007447627159886855,0.9998125,0.007449392375080306,0.007447627159886855,0.001029230336548892,9.787695909868608e-07,0.00016175121574214896,0.02171848996595129,0.09432220347483787,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.23329113924050635,0.005918787743288381,0.9998125,0.005920370170542773,0.005918787743288381,0.0011609599832844708,9.871950877593516e-07,0.0001281408047499441,0.021649839512364603,0.09402405834310933,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.23949367088607595,0.004725057448313125,0.9998,0.004726480379260567,0.004725057448313125,0.0013076624662495815,9.695811707816082e-07,0.0001020161571372288,0.021590458582392308,0.09376617024093682,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2456962025316456,0.003791831999365137,0.9997875,0.003793121325462718,0.003791831999365137,0.0014764684526511473,9.939583224816142e-07,8.166741535756226e-05,0.021537719859750056,0.09353712887867527,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2518987341772152,0.0030606496704425226,0.9997875,0.0030617783239998628,0.0030606496704425226,0.0016012210120948114,9.700104233456577e-07,6.577415903288584e-05,0.02149026060319276,0.09333101594629463,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2581012658227848,0.002485830841176476,0.9997875,0.002486856017133757,0.002485830841176476,0.0017906949712340745,9.993624017629044e-07,5.331339170073756e-05,0.021446910553055084,0.0931427490706444,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2643037974683544,0.0020321180381826123,0.9997875,0.0020330273190023763,0.0020321180381826123,0.001942836550295368,9.890533486239805e-07,4.3500257052119757e-05,0.021406363328689025,0.09296665471265768,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2705063291139241,0.0016722655217371702,0.9997875,0.001673083682014115,0.0016722655217371702,0.002124277491123649,9.755972526642731e-07,3.573188727231906e-05,0.02136735273666369,0.09279723386413384,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2767088607594937,0.0013853150385310467,0.9997875,0.0013860526762849055,0.0013853150385310467,0.0023118694209856017,9.963606733068284e-07,2.9547023771271833e-05,0.02132873963643877,0.09262953930056524,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2829113924050633,0.001155198642208711,0.9997875,0.0011558672527926274,0.001155198642208711,0.002512900180526856,9.86432195287934e-07,2.459359531415578e-05,0.02128949465100949,0.09245910049442216,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2891139240506329,0.000969535360012804,0.999775,0.0009701355852072916,0.000969535360012804,0.002687821857907835,9.819176032890842e-07,2.0601404342253132e-05,0.021248739542600138,0.09228210330750664,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.2953164556962025,0.0008188118295643007,0.9997625,0.0008193559240547608,0.0008188118295643007,0.002884896775775303,9.845114923787146e-07,1.7363486985147692e-05,0.02120571095606545,0.09209523253054556,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3015189873417722,0.0006956932124156317,0.9997625,0.0006961833063820972,0.0006956932124156317,0.00305839075768688,9.973903749363466e-07,1.4720727806976959e-05,0.021159797945796657,0.09189583486047252,0.3005700947919745,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3077215189873418,0.0005945118254643696,0.99975,0.0005945118254643696,0.0005945164458508777,3.375207155187354e-05,9.987048156662182e-07,1.2550471383994992e-05,0.021110549607977758,0.09168195204689596,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3139240506329114,0.0005108635683167205,0.9997375,0.0005112655163202503,0.0005108635683167205,0.0034156900839121818,9.700108487206704e-07,1.0757595989328997e-05,0.021057669124410143,0.09145229502475803,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.320126582278481,0.0004412949131857522,0.9997375,0.00044166349830996574,0.0004412949131857522,0.0036258671477966686,9.70730584332058e-07,9.267640427243415e-06,0.02100101349535029,0.09120624275406353,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3263291139240506,0.00038311046021292,0.9997375,0.0003834519664082486,0.00038311046021292,0.003869593938560456,9.808265993907495e-07,8.022510651920596e-06,0.020940463613188614,0.09094327795703644,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3325316455696203,0.00033418594500918253,0.9997375,0.00033450008653145464,0.00033418594500918253,0.004080538048079063,9.613236118845294e-07,6.976434760373468e-06,0.020875907154568617,0.09066291281953766,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3387341772151899,0.0002928181047741888,0.9997375,0.0002931105546722667,0.0002928181047741888,0.004335319171289598,9.904887488150491e-07,6.092755669735564e-06,0.020807305185019505,0.0903649782513089,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3449367088607595,0.00025767125987786517,0.999725,0.0002579412267810497,0.00025767125987786517,0.004547800920157386,9.888165860214015e-07,5.342683749351796e-06,0.02073449616338353,0.09004877268801613,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3511392405063291,0.00022765850151289336,0.9997,0.00022791062178674585,0.00022765850151289336,0.0048069304651434655,9.95896494260934e-07,4.702831407257296e-06,0.020657394193517312,0.08971392308744842,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3573417721518987,0.0002019142559268216,0.9997,0.00020214738589642903,0.0002019142559268216,0.005011466574487145,9.694181906348689e-07,4.1545609824744716e-06,0.02057586753052335,0.08935985728878579,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3635443037974684,0.00017972331972819426,0.9997,0.00017994115404316131,0.00017972331972819426,0.005260694865697246,9.930905877988951e-07,3.682519868281633e-06,0.020489939056606097,0.08898667466817949,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.369746835443038,0.00016052183026097318,0.9997,0.0001607229749411353,0.00016052183026097318,0.005438596027701692,9.815445952861268e-07,3.2745717051764998e-06,0.0203995412951171,0.08859408217826871,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3759493670886076,0.00014383551754845676,0.9997,0.00014402727679696861,0.00014383551754845676,0.0057860895841486135,9.770994610427963e-07,2.9205479783608856e-06,0.020304776095215717,0.0881825221443324,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3821518987341772,0.0001292785612682612,0.9997,0.0001294590417736268,0.0001292785612682612,0.006058779192699149,9.794985904518214e-07,2.6121698882020286e-06,0.020205746897055968,0.08775244380125159,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3883544303797468,0.00011653214408253811,0.9997,0.00011669961338567246,0.00011653214408253811,0.00623680132829918,9.8836248560788e-07,2.342596744680534e-06,0.02010257996301265,0.0873043954995527,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.3945569620253165,0.00010533519348124843,0.9997,0.00010549183773107704,0.00010533519348124843,0.0064536075331318435,9.584661752118362e-07,2.106214786085025e-06,0.019995356883831705,0.08683873158334307,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4007594936708861,9.546020545936832e-05,0.9996875,9.561065543715926e-05,9.546020545936832e-05,0.0068393064598240025,9.692898272836705e-07,1.898160556226297e-06,0.019884312495369923,0.08635647193179036,0.30029067621820904,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4069620253164557,8.672706843325209e-05,0.9996875,8.672744782020491e-05,8.672706843325209e-05,1.899814010641876e-05,9.60659292326832e-07,1.7145517069158512e-06,0.01976951069475414,0.08585789404659043,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4131645569620253,7.897574622957993e-05,0.999675,7.911243731464036e-05,7.897574622957993e-05,0.0075102638831339155,9.93397825735376e-07,1.5519658227515628e-06,0.01965117009771644,0.08534394736380434,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4193670886075949,7.208072107717945e-05,0.999675,7.221032725236209e-05,7.208072107717945e-05,0.007801906284804261,9.844254957227377e-07,1.40768644526723e-06,0.01952930581479573,0.08481469750766872,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4255696202531646,6.592728970447487e-05,0.999675,6.605011268626732e-05,6.592728970447487e-05,0.008083407867786718,9.802784939824673e-07,1.2792604313859888e-06,0.01940411075778166,0.084270982283441,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4317721518987342,6.042075973343976e-05,0.999675,6.053789417536674e-05,6.042075973343976e-05,0.008411280388372688,9.807551769810965e-07,1.1646530936770589e-06,0.019275710845331917,0.08371334854890318,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4379746835443038,5.548028250041027e-05,0.9996625,5.559268487415454e-05,5.548028250041027e-05,0.008789852020264277,9.8571383398173e-07,1.062127255764563e-06,0.01914422940720802,0.08314233191840402,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4441772151898734,5.103661997533423e-05,0.9996625,5.114510131644203e-05,5.103661997533423e-05,0.009221388118604068,9.94571766110841e-07,9.70195252495194e-07,0.019009786560396924,0.0825584540533898,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.450379746835443,4.703277542349188e-05,0.9996625,4.7132921352655264e-05,4.703277542349188e-05,0.00923751266273598,9.586564718496587e-07,8.876216930695776e-07,0.0188724072750814,0.08196182339798634,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4565822784810127,4.341220431360451e-05,0.99965,4.350992664047612e-05,4.341220431360451e-05,0.009765127645614768,9.755461140292798e-07,8.132144009410748e-07,0.01873239135858001,0.08135374199883455,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4627848101265823,4.013318315335097e-05,0.99965,4.022905165848065e-05,4.013318315335097e-05,0.01036187771894248,9.960792966522136e-07,7.46066318367773e-07,0.018589761881508748,0.0807343100503466,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4689873417721519,3.7159511099247554e-05,0.99965,3.724934232524974e-05,3.7159511099247554e-05,0.0104861781666159,9.70356423761476e-07,6.853892743618548e-07,0.01844451808128696,0.0801035242406768,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4751898734177215,3.445297460852824e-05,0.9996375,3.454194922690753e-05,3.445297460852824e-05,0.011201173960024846,9.97844010967863e-07,6.303854321293282e-07,0.018296981299643345,0.07946278013922092,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4813924050632911,3.1988957318502776e-05,0.9996375,3.207305385191889e-05,3.1988957318502776e-05,0.011402289975634972,9.775944503197934e-07,5.805043361422086e-07,0.01814702274795428,0.0788115184240933,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4875949367088608,2.973951450140848e-05,0.9996125,2.9821455764172484e-05,2.973951450140848e-05,0.01194965782173085,9.612232330213214e-07,5.35158181475852e-07,0.01799485265472328,0.07815065210608403,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.4937974683544304,2.7680249908719054e-05,0.9996125,2.7760404546607038e-05,2.7680249908719054e-05,0.01255783919948783,9.981030220096443e-07,4.938348509376505e-07,0.017840693366792778,0.0774811468252605,0.3006227401684298,0.1018875,0.009675
0.1,0.01,0.0,0.001,0.0,0.0,0,unit_total_var,0.5,2.579518149789288e-05,0.9996125,2.587231646424213e-05,2.579518149789288e-05,0.01296726818836902,9.981925283390758e-07,4.561722500656126e-07,0.017684397766415245,0.07680236365736333,0.3006227401684298,0.1018875,0.009675
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.01,1.0512037767258435,0.9994625,1.0512037767258435,1.051203777172201,1.8440815818809853e-09,8.982008949942609e-07,0.03296175076948338,0.03135619515385349,0.13617822528800053,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.016202531645569618,1.1275562539760946,0.9995625,1.1275562668318138,1.1275562539760946,4.951564802624375e-08,7.359965223940891e-07,0.033308007165759386,0.02953999594105001,0.12829057232642474,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.02240506329113924,1.2107405440199983,0.9996,1.2107405468860042,1.2107405440199983,1.0280405304818883e-08,8.169442651251302e-07,0.033770901789526506,0.027892765263644044,0.12113674039023305,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.028607594936708863,1.2964917981671409,0.9996625,1.2964917981671409,1.2964918062735908,2.7154716031319023e-08,9.698173855099412e-07,0.034272861688449056,0.026435077905545442,0.11480608463060955,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.03481012658227848,1.376043403627016,0.9997,1.376043403627016,1.376043419468717,4.999815650386097e-08,7.57603935142015e-07,0.0346785076242472,0.025201608853936262,0.10944919660348652,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.0410126582278481,1.4378680488747724,0.9997375,1.4378680488747724,1.4378680540488131,1.5627701799303395e-08,7.641210686415435e-07,0.034851466007285545,0.02423829226510676,0.10526556581494136,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.047215189873417725,1.474573272489781,0.9998125,1.4745734131779586,1.474573272489781,4.1435781672483074e-07,7.32296975947122e-07,0.03470641635483082,0.023536583093107254,0.10221808160193847,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.05341772151898734,1.486404457039991,0.9998125,1.4864044615777172,1.486404457039991,1.3258231401636069e-08,9.217871408395695e-07,0.03421433066207695,0.02301818357717453,0.09996670111002952,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.05962025316455696,1.4781145524011885,0.9997875,1.4781145733288106,1.4781145524011885,6.148881137590934e-08,9.713826898405389e-07,0.03340378864955088,0.02259891738112356,0.09814585115609446,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.06582278481012659,1.4550766955950996,0.99985,1.4550767358325232,1.4550766955950996,1.2009601180196225e-07,8.176965735628983e-07,0.03233670933862088,0.022223371068008042,0.09651487424124268,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.0720253164556962,1.4216443159542043,0.9998625,1.4216443802769618,1.4216443159542043,1.9649794169573906e-07,9.891559500374571e-07,0.031080977963163895,0.02186269632591076,0.0949484837386954,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.07822784810126583,1.3809957174268834,0.9998875,1.3809957997491007,1.3809957174268834,2.5888627508408035e-07,9.70075657136249e-07,0.02970082249660336,0.021506817234699983,0.09340292048331957,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.08443037974683544,1.3354182120901608,0.9998875,1.3354183041410284,1.3354182120901608,2.993607695067624e-07,8.749519846418251e-07,0.02825513313607727,0.02115826553829387,0.09188917969924763,0.3907874567004561,0.103375,0.03835
0.1,0.04,0.0,0.001,0.0,0.0,0,unit_total_var,0.09063291139240506,1.2865620958303017,0.9998875,1.2865622091013302,1.2865620958303017,3.823599399321864e-07,8.94627227410183e-07,0.026790817804702882,0.02082357151009726,0.09043562200353003,0.3907874567004561,0.103375,0.03835
