rho_pt,rho_ft,omega,c_pt,lambda_pt,gamma_reinit,seed,ft_teacher_norm,alpha,mse_best,active_best,mse_fwd,mse_bwd,diff_db,fp_residual,mse_se,mse_rel_se,mse_se_db,reliability_score_db,rho_pt_emp,rho_ft_emp,experiment
0.1,0.1,1.0,0.001,0.0,1.0,0,unit_total_var,0.4689873417721519,0.1140559058678459,0.9999875,0.1140569476686146,0.1140559058678459,3.966881462780236e-05,9.910775009558392e-07,0.0011432732808216,0.0100237972959187,0.0435327985333423,0.2969001965163068,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,1.0,0,unit_total_var,0.4751898734177215,0.1104107141326628,0.9999875,0.1104117248656437,0.1104107141326628,3.9756444886407394e-05,9.4702370123656e-07,0.0010970883395199,0.009936430066033,0.0431533674749572,0.2969001965163068,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,1.0,0,unit_total_var,0.4813924050632911,0.106877169630712,0.9999875,0.1068781518946597,0.106877169630712,3.991402966718738e-05,9.06645521103755e-07,0.0010526778732197,0.0098494175777394,0.0427754770397314,0.2969001965163068,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,1.0,0,unit_total_var,0.4875949367088608,0.1034518062415273,0.9999875,0.1034528670050117,0.1034518062415273,4.4531012337145626e-05,9.65153605481106e-07,0.0010099767243251,0.0097627751609012,0.0423991938044153,0.2969001965163068,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,1.0,0,unit_total_var,0.4937974683544304,0.1001314035410536,0.9999875,0.1001324368561862,0.1001314035410536,4.48171830988997e-05,9.264992644197888e-07,0.0009689231864775,0.00967651657934,0.0420245775445272,0.2969001965163068,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,1.0,0,unit_total_var,0.5,0.0969126419933759,0.9999875,0.0969137300768012,0.0969126419933759,4.8759993021008086e-05,9.290657254634736e-07,0.0009294558602045,0.0095906565034937,0.0416516919729686,0.2969001965163068,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.01,1.0047689017058854,0.9999875,1.0047689017059092,1.0047689017058854,1.0269562977782699e-13,8.911356417229399e-07,0.0174521779687838,0.0173693452685027,0.075434108043831,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0162025316455696,0.998367971522608,0.9999875,0.998367971527006,0.998367971522608,1.913165719596988e-11,8.166116458596663e-07,0.0172064201828265,0.0172345474550681,0.0748486885783584,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0224050632911392,0.9919585440057088,0.9999875,0.991958544015738,0.9919585440057088,4.390886959582119e-11,9.412524377694352e-07,0.0169690724778039,0.017106634728181,0.0742931706638355,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0286075949367088,0.9855450679579558,0.9999875,0.9855450679732488,0.9855450679579558,6.739074576156412e-11,9.254667929781136e-07,0.0167374492814252,0.0169829364740317,0.0737559559718545,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0348101265822784,0.97912964431111,0.9999875,0.9791296443345234,0.97912964431111,1.0385090010167628e-10,9.817181307880674e-07,0.0165102689617342,0.0168621888405292,0.0732315556625246,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0410126582278481,0.9727134638868374,0.9999875,0.9727134639177828,0.9727134638868374,1.3816500721297587e-10,8.330966920766514e-07,0.0162867969103034,0.0167436737692757,0.0727168512478468,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0472151898734177,0.9662972788784672,0.9999875,0.9662972789255376,0.9662972788784672,2.1155485696588983e-10,9.660823252488626e-07,0.0160665634840951,0.0166269364876436,0.0722098676753948,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0534177215189873,0.9598816001433768,0.9999875,0.95988160019786,0.9598816001433768,2.4650698149386585e-10,8.782028544374044e-07,0.0158492455841429,0.0165116672533107,0.0717092597513547,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0596202531645569,0.9534667931433382,0.9999875,0.953466793215722,0.9534667931433382,3.2970071117688354e-10,8.178001280612079e-07,0.015634608838166,0.01639764378854,0.0712140621357808,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0658227848101265,0.9470531297988688,1.0,0.9470531298824694,0.9470531297988688,3.8337047425507365e-10,7.765179361740594e-07,0.0154224762685809,0.0162847001750116,0.0707235542545648,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0720253164556962,0.9406408187100666,1.0,0.940640818820058,0.9406408187100666,5.07830777429774e-10,9.755544851941522e-07,0.0152127099508315,0.0161727086984097,0.0702371814514806,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0782278481012658,0.9342300239310444,1.0,0.9342300240580512,0.9342300239310444,5.904148281388186e-10,9.520606454316294e-07,0.0150051996205147,0.0160615686031754,0.0697545061506961,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0844303797468354,0.9278208770508004,1.0,0.927820877197408,0.9278208770508004,6.862400092622066e-10,9.397722351423e-07,0.0147998552481937,0.0159511987865987,0.069275176127617,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.090632911392405,0.9214134854451088,1.0,0.9214134856142828,0.9214134854451088,7.973763871405025e-10,9.36754986469168e-07,0.0145966020143329,0.0158415328676047,0.0687989030928974,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.0968354430379746,0.9150079379833604,1.0,0.9150079381785036,0.9150079379833604,9.262179356817055e-10,9.416962711839004e-07,0.0143953767932572,0.0157325157473322,0.0683254477552241,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1030379746835443,0.9086043091016576,1.0,0.9086043093501376,0.9086043091016576,1.1876847283431851e-09,9.273034038415062e-07,0.0141961256261664,0.0156241011449772,0.0678546091196189,0.2960272296117673,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1092405063291139,0.902202661899285,1.0,0.902202661899285,0.90220266192445,1.2113698932836314e-10,9.286721933676744e-07,0.013998801861224,0.0155162497877741,0.0673862166266281,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1154430379746835,0.8958030502784848,1.0,0.8958030505773263,0.8958030502784848,1.4488141797386336e-09,9.968105132429628e-07,0.0138033647570193,0.0154089280592739,0.0669201242818687,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1216455696202531,0.8894055206814837,1.0,0.889405520984897,0.8894055206814837,1.4815594306938351e-09,8.017428854145692e-07,0.0136097784167917,0.0153021069695672,0.0664562061837635,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1278481012658227,0.8830101133936676,1.0,0.8830101137432707,0.8830101133936676,1.7194667911724082e-09,8.317839501614799e-07,0.0134180109532438,0.0151957613505404,0.0659943530285842,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1340506329113924,0.8766168637099522,1.0,0.8766168641126371,0.8766168637099522,1.994985843190022e-09,8.665573432153906e-07,0.0132280338426769,0.0150898692351117,0.0655344694145065,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.140253164556962,0.870225802640367,1.0,0.8702258031040321,0.870225802640367,2.313964908573496e-09,9.061961918632732e-07,0.0130398213994268,0.0149844113560669,0.0650764716650832,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1464556962025316,0.8638369576108098,1.0,0.8638369580858299,0.8638369576108098,2.388166109312806e-09,9.508986522632769e-07,0.0128533503564745,0.0148793707461003,0.0646202860922404,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1526582278481012,0.8574503530661237,1.0,0.8574503535504611,0.8574503530661237,2.4531453535203696e-09,7.888883146733859e-07,0.0126685995244573,0.0147747324135515,0.0641658475880256,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1588607594936709,0.8510660106706363,1.0,0.8510660112288366,0.8510660106706363,2.8484670178130504e-09,8.343990884895902e-07,0.0124855495029835,0.0146704830723353,0.0637130984517029,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1650632911392405,0.8446839500255943,1.0,0.8446839506686945,0.8446839500255943,3.3065016280531263e-09,8.848395509630791e-07,0.0123041824562888,0.0145666109269816,0.0632619874561974,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1712658227848101,0.8383041887476925,1.0,0.8383041894883437,0.8383041887476925,3.837040685183979e-09,9.405787295690968e-07,0.0121244819111657,0.014463105485943,0.062812469037297,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1774683544303797,0.8319267428653333,1.0,0.8319267435431917,0.8319267428653333,3.5386550356619754e-09,7.959792469591775e-07,0.0119464325957535,0.0143599574099607,0.0623645026351168,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1836708860759493,0.8255516267064844,1.0,0.8255516274881464,0.8255516267064844,4.1120562510599265e-09,8.513725333614275e-07,0.011770020290851,0.0142571583776138,0.0619180521101839,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1898734177215189,0.8191788535588915,1.0,0.8191788544599338,0.8191788535588915,4.776950390805723e-09,9.123295399149356e-07,0.0115952317230773,0.0141547009822119,0.0614730852956519,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.1960759493670886,0.8128084355201334,1.0,0.81280843645212,0.8128084355201334,4.979729850695945e-09,9.793491244636243e-07,0.011422054454064,0.0140525786334326,0.0610295735701135,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2022784810126582,0.8064403835520351,1.0,0.8064403847819884,0.8064403835520351,6.6237005880154234e-09,9.935974958352742e-07,0.0112504767944716,0.013950785481399,0.0605874915278761,0.2998123232395959,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2084810126582278,0.8000747083650157,1.0,0.8000747083650157,0.8000747085072094,7.718522487820676e-10,8.518936738255434e-07,0.0110804877279136,0.013849316335167,0.0601468166249561,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2146835443037974,0.7937114191639061,1.0,0.7937114203118485,0.7937114191639061,6.281187792112064e-09,9.825744768932054e-07,0.0109120768339267,0.013748166613782,0.0597075289665203,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2208860759493671,0.7873505247519441,1.0,0.7873505259366165,0.7873505247519441,6.534531360458118e-09,8.558768627153769e-07,0.0107452342518505,0.0136473323050566,0.0592696111278609,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2270886075949367,0.7809920332329928,1.0,0.7809920346010026,0.7809920332329928,7.607236618412118e-09,9.287533657698076e-07,0.0105799505999754,0.0135468098902093,0.0588330478271031,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2332911392405063,0.7746359525715952,1.0,0.7746359538490607,0.7746359525715952,7.162024751039553e-09,8.155584509950131e-07,0.0104162169586154,0.0134465963321689,0.0583978258744147,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2394936708860759,0.7682822897182188,1.0,0.7682822911951768,0.7682822897182188,8.348945756964099e-09,8.886092359716713e-07,0.0102540248023334,0.0133466890224611,0.0579639339413358,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2456962025316456,0.7619310516132135,1.0,0.7619310533202174,0.7619310516132135,9.729782757261772e-09,9.691378295428876e-07,0.0100933659871449,0.0132470857642231,0.0575313624870124,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2518987341772152,0.7555822448807796,1.0,0.7555822464853538,0.7555822448807796,9.222790753327104e-09,8.600534329161745e-07,0.0099342327094376,0.0131477847405019,0.0571001036205176,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2581012658227848,0.749235875302282,1.0,0.7492358771590151,0.749235875302282,1.0762551072573956e-08,9.414202963853312e-07,0.0097766174636235,0.0130487844828294,0.0566701509643762,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2643037974683544,0.7428919490593795,1.0,0.7428919508134516,0.7428919490593795,1.0254302074130806e-08,8.416055834459256e-07,0.0096205130446602,0.012950083867299,0.0562414996375231,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2705063291139241,0.7365504713669949,1.0,0.7365504733991466,0.7365504713669949,1.1982237424490451e-08,9.24372614008462e-07,0.0094659124915228,0.012851682076796,0.0558141460912744,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2767088607594937,0.7302114479549223,1.0,0.7302114498842882,0.7302114479549223,1.1474935890376514e-08,8.322513735947723e-07,0.0093128090997667,0.0127535786050037,0.055388088126725,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2829113924050633,0.7238748835892052,1.0,0.7238748858270909,0.7238748835892052,1.3426373346447914e-08,9.170283874482266e-07,0.0091611963673183,0.0126557732213254,0.0549633247424059,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2891139240506329,0.7175407836616585,1.0,0.7175407857968905,0.7175407836616585,1.2923578651680144e-08,8.313453747632594e-07,0.0090110680126847,0.0125582659799498,0.0545398561736553,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.2953164556962025,0.7112091525837649,1.0,0.7112091550633488,0.7112091525837649,1.5141391251916048e-08,9.187969851609524e-07,0.0088624179218096,0.012461057186361,0.0541176837471745,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3015189873417722,0.7048799948422214,1.0,0.7048799978815602,0.7048799948422214,1.8726138639735268e-08,9.017260254040592e-07,0.0087152401685771,0.0123641474184949,0.0536968099729069,0.2950144644135855,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3077215189873418,0.6985533160967541,1.0,0.6985533160967541,0.6985533165553929,2.8513835736987403e-09,8.492077654409512e-07,0.0085695289776944,0.0122675374666856,0.0532772382832298,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3139240506329114,0.6922291207230147,1.0,0.6922291233863863,0.6922291207230147,1.6709606143194833e-08,8.537867870472837e-07,0.0084252787161645,0.0121712283750278,0.0528589732125889,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.320126582278481,0.6859074119224201,1.0,0.6859074150225091,0.6859074119224201,1.962876483574405e-08,9.488580019478832e-07,0.0082824838840929,0.0120752214367814,0.0524420203775404,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3263291139240506,0.6795881950442607,1.0,0.6795881980458871,0.6795881950442607,1.9182054389332848e-08,8.772343562668539e-07,0.008141139117485,0.0119795181506276,0.0520263862867745,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3325316455696203,0.6732714738358172,1.0,0.6732714773336351,0.6732714738358172,2.2562711698981275e-08,9.774285842922836e-07,0.0080012391432233,0.011884120231083,0.0516120783863416,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3387341772151899,0.666957253153423,1.0,0.6669572565565781,0.666957253153423,2.2159913015684648e-08,9.093027983908544e-07,0.0078627788158263,0.0117890296246881,0.05119910512996,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3449367088607595,0.6606455369370849,1.0,0.6606455402591845,0.6606455369370849,2.1838783226257877e-08,8.493143752730249e-07,0.0077257530654426,0.0116942484789364,0.0507874758440759,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3511392405063291,0.6543363290971133,1.0,0.654336332978543,0.6543363290971133,2.5761728972284456e-08,9.506497349320852e-07,0.0075901569083495,0.0115997791515302,0.0503772007680595,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3573417721518987,0.6480296344794442,1.0,0.6480296382866458,0.6480296344794442,2.55149856798198e-08,8.93318372163776e-07,0.00745598545853,0.0115056242212122,0.0499682911012488,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3635443037974684,0.6417254569759255,1.0,0.6417254607226726,0.6417254569759255,2.5356506450080477e-08,8.427272462085965e-07,0.007323233881209,0.0114117864603955,0.0495607588840802,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.369746835443038,0.6354238004657327,1.0,0.6354238048546533,0.6354238004657327,2.999705128736707e-08,9.473598368003876e-07,0.0071918974052978,0.0113182688467548,0.0491546170484313,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3759493670886076,0.6291246698801077,1.0,0.6291246742199196,0.6291246698801077,2.9958391323248186e-08,8.989743207621359e-07,0.0070619713375769,0.0112250745769081,0.048749879477037,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3821518987341772,0.6228280691295214,1.0,0.6228280734348517,0.6228280691295214,3.002082360481495e-08,8.56322145637023e-07,0.0069334510146446,0.0111322070380273,0.0483465608801981,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3883544303797468,0.6165340021219575,1.0,0.6165340071781081,0.6165340021219575,3.5616174898223114e-08,9.665992308782734e-07,0.0068063318173193,0.0110396698217676,0.0479446768562752,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.3945569620253165,0.610242473958864,1.0,0.6102424789985328,0.610242473958864,3.5866076775192823e-08,9.26021243685682e-07,0.0066806091875897,0.0109474667409664,0.047544243964211,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4007594936708861,0.6039534872420842,1.0,0.6039534936610251,0.6039534872420842,4.6157703437188495e-08,8.739295935811243e-07,0.0065562785755126,0.0108556018203513,0.0471452796831746,0.2943121006616218,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4069620253164557,0.5976670488219034,1.0,0.5976670488219034,0.597667050529687,1.240960223469756e-08,9.086901116006628e-07,0.0064333354687937,0.0107640792335379,0.046747802138949,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4131645569620253,0.5913831637226861,1.0,0.5913831696837705,0.5913831637226861,4.3776458458211216e-08,9.7576716484582e-07,0.0063117753804023,0.0106729034027118,0.046351830536842,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4193670886075949,0.5851018336052254,1.0,0.5851018396134388,0.5851018336052254,4.4596235149185766e-08,9.470213342410716e-07,0.0061915938364166,0.0105820790173667,0.0459573852430655,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4255696202531646,0.5788230643381971,1.0,0.5788230704133872,0.5788230643381971,4.5582522645304386e-08,9.224757206993672e-07,0.0060727863721902,0.0104916109020873,0.0455644872105254,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4317721518987342,0.5725468605895598,0.9999875,0.5725468667521681,0.5725468605895598,4.6745287640703737e-08,9.018233697588584e-07,0.0059553485316035,0.0104015041239964,0.0451731584454556,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4379746835443038,0.5662732271017779,1.0,0.5662732333730404,0.5662732271017779,4.80964761351288e-08,8.848087134083469e-07,0.0058392758599163,0.0103117639691392,0.0447834219048595,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4441772151898734,0.5600021686965712,1.0,0.5600021750987346,0.5600021686965712,4.965024036351907e-08,8.712220846973652e-07,0.0057245638987789,0.0102223959455427,0.0443953015097938,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.450379746835443,0.5537336897587486,1.0,0.5537336973579322,0.5537336897587486,5.96005542696787e-08,9.980356736605245e-07,0.0056112081720713,0.0101334057794389,0.0440088221289686,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4565822784810127,0.5474677963167631,1.0,0.547467804110057,0.5474677963167631,6.182253153852457e-08,9.8791582558988e-07,0.0054992042177133,0.0100447994470372,0.0436240097167312,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4627848101265823,0.5412044929429989,1.0,0.5412045009606129,0.5412044929429989,6.433807353545262e-08,9.81337535677085e-07,0.0053885475276173,0.009956583136099,0.0432408911461879,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4689873417721519,0.5349437848226538,1.0,0.5349437930970228,0.5349437848226538,6.717552114565707e-08,9.782105507838423e-07,0.0052792335794445,0.0098687632779857,0.0428594943483867,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4751898734177215,0.5286856772433852,1.0,0.5286856858095406,0.5286856772433852,7.036759486211963e-08,9.784816654700992e-07,0.0051712578224215,0.00978134654486,0.0424798483001616,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4813924050632911,0.5224301756000232,1.0,0.5224301844960073,0.5224301756000232,7.395202139548472e-08,9.82133698812504e-07,0.0050646156722942,0.0096943398540817,0.0421019830432247,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4875949367088608,0.5161772853993672,1.0,0.5161772946666996,0.5161772853993672,7.797226597716644e-08,9.89184542277144e-07,0.0049593025062212,0.0096077503727894,0.0417259297040635,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.4937974683544304,0.5099270122651124,1.0,0.5099270219493165,0.5099270122651124,8.247839877739693e-08,9.996872307738158e-07,0.0048553136575949,0.0095215855226564,0.0413517205145956,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,1.0,0.001,0.0,10.0,0,unit_total_var,0.5,0.5036793583635117,1.0,0.5036793714605137,0.5036793583635117,1.1292810597751669e-07,9.96654165419386e-07,0.0047526444023132,0.0094358530350636,0.040979389051782,0.3006929468534971,0.101325,0.101325,exp1
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.01,1.2007497944440897,0.9902375,1.200749794506107,1.2007497944440897,2.2430779456072966e-10,9.877193178908783e-07,0.0213115477605915,0.0177485333407516,0.077080900917643,0.2988539561792339,0.0988625,0.101325,exp1
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0162025316455696,1.232009954572428,0.9911875,1.2320099566080494,1.232009954572428,7.1757462194455e-09,7.761671980688335e-07,0.0208357396629229,0.0169119897007277,0.0734478380503066,0.2988539561792339,0.0988625,0.101325,exp1
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0224050632911392,1.2435076708653745,0.991575,1.2435076749765617,1.2435076708653745,1.4358302102834838e-08,9.257184032662736e-07,0.0201405918012835,0.0161965963485109,0.0703409241977267,0.2988539561792339,0.0988625,0.101325,exp1
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0286075949367088,1.244585118450222,0.9921625,1.2445851245823274,1.244585118450222,2.1397809080170305e-08,9.085032743882948e-07,0.0194176777998062,0.015601727444713,0.0677574413739739,0.2988539561792339,0.0988625,0.101325,exp1
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0348101265822784,1.2393614523395728,0.992675,1.2393614624894114,1.2393614523395728,3.5566854572621764e-08,9.4106408710104e-07,0.0187609831528255,0.0151376203587823,0.065741849909655,0.2988539561792339,0.0988625,0.101325,exp1
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0410126582278481,1.2298320244008347,0.9928375,1.2298320360802582,1.2298320244008347,4.1243917170419315e-08,8.026558013796148e-07,0.0181821458446219,0.0147842514130986,0.0642071880777908,0.2988539561792339,0.0988625,0.101325,exp1
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0472151898734177,1.2171142281308036,0.9929125,1.2171142453047872,1.2171142281308036,6.128074059308375e-08,9.036985701982304e-07,0.0176541980781547,0.0145049640125128,0.0629942583083959,0.2988539561792339,0.0988625,0.101325,exp1
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0534177215189873,1.201949588768761,0.9931125,1.2019496112925314,1.201949588768761,8.138402141089075e-08,8.290357698115258e-07,0.0171495324997797,0.0142680963162083,0.0619655549739341,0.2988539561792339,0.0988625,0.101325,exp1
0.1,0.1,0.0,0.001,-0.00099,0.0,0,unit_total_var,0.0596202531645569,1.1848610198439764,0.99325,1.1848610492523195,1.1848610198439764,1.0779222836543313e-07,9.7698442402816e-07,0.0166496019061813,0.0140519450191497,0.0610268218182464,0.2988539561792339,0.0988625,0.101325,exp1
