status,setting,seed,inp_dim,alpha_requested,n_train,alpha,n_test,c_pt,lambda_pt,gamma_reinit,rho_pt,a_pt,rho_ft,omega,ft_teacher_norm,save_folder,lr,epochs,test_every_n_epochs,log_every_n_epochs,no_tuning,threshold,stop_pred_mse,stop_beta_rate,stop_grad_norm,lr_decay,lr_decay_interval,stop_reason,final_epoch,final_test_pred_mse,final_param_mse,final_grad_norm,final_beta_update_rate,final_beta_l1,final_beta_l2,final_active_frac,beta0_l2,empirical_omega,n_ov,n_new,n_ptonly,n_none,wall_s
ok,ptft,10,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.1893446855991254,1.159499101018382,0.00033977890688017,0.015530203236187775,401.76498932306015,23.433285895231627,0.9994,0.0,0.0,0,500,500,4000,10.008454084396364
ok,ptft,11,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.251679722716457,1.238291213922999,0.0002916838569848095,0.013487610222422713,397.5428461367981,23.980349248969283,0.9994,0.0,0.0,0,500,500,4000,10.697505235671995
ok,ptft,12,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.0625548777765383,1.0625085413882074,0.00021077781543326599,0.010216637820491122,417.99289154367113,25.219338550775053,0.9996,0.0,0.0,0,500,500,4000,9.798024654388428
ok,ptft,13,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.1545617658964442,1.1817907316622718,0.00019349895692984028,0.009763746735331187,430.7267822639058,25.67182777303885,0.9994,0.0,0.0,0,500,500,4000,10.394486904144287
ok,ptft,14,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.2037001296900194,1.1972673021389093,0.00026621904389541936,0.014368415791526432,364.8367117981057,21.01176689751241,0.9996,0.0,0.0,0,500,500,4000,11.853132247924805
ok,ptft,15,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,20000,1.1218116881082998,1.1338038436422615,0.00011999073933327656,0.005262449470587458,376.7273914469436,22.69268719305336,0.9998,0.0,0.0,0,500,500,4000,13.270759344100952
ok,ptft,16,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,20000,1.0544058254048985,1.0583116084262183,9.04304969350875e-05,0.0037684291178930133,385.0186884392704,23.39296714186889,0.9996,0.0,0.0,0,500,500,4000,18.013772487640377
ok,ptft,17,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,20000,1.0958263080641202,1.070964759866465,0.00013332846490647738,0.0048042595617854775,382.5777165055805,23.689477582752584,0.9998,0.0,0.0,0,500,500,4000,13.511220216751099
ok,ptft,18,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.0446231933353731,1.0344428471448677,0.0002880501433131118,0.014477159292883013,394.6724178182114,24.00526407159431,0.9994,0.0,0.0,0,500,500,4000,10.453686237335203
ok,ptft,19,5000,0.01,50,0.01,10000,0.001,0.0,0.0,0.1,1.0,0.1,0.0,unit_total_var,,0.05,5000000,5000,50000,True,1e-05,,0.0,0.0,1.0,2000,train_pred_mse,15000,1.0681366393197935,1.090044596672665,0.0002150032189870792,0.0112989852904052,378.3904858177872,22.46549915941807,0.9996,0.0,0.0,0,500,500,4000,10.265028953552246
