rho_pt,rho_ft,omega,c_pt,lambda_pt,gamma_reinit,seed,ft_teacher_norm,alpha,mse_best,active_best,mse_fwd,mse_bwd,diff_db,fp_residual,mse_se,mse_rel_se,mse_se_db,reliability_score_db,rho_pt_emp,rho_ft_emp
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.1030379746835443,2.2353627429117866,0.9451125,2.2353629266138997,2.2353627429117866,3.56903196774283e-07,9.297541119224207e-07,0.0274196945272236,0.012266328860570821,0.05327198937356509,0.29129182389468605,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.10924050632911393,2.1406895654887825,0.9466125,2.1406895654887825,2.140689571156862,1.1499171836959475e-08,9.51158810380548e-07,0.02586093361820785,0.012080655707920468,0.052465621117228814,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.11544303797468355,2.0511994574099743,0.947925,2.0511996845219715,2.0511994574099743,4.808575844172935e-07,9.336658663983143e-07,0.02442930425005717,0.011909765362800832,0.051723453778268806,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.12164556962025315,1.9665625849612696,0.9490375,1.96656282469964,1.9665625849612696,5.294367220187722e-07,9.76518315098929e-07,0.023111400415807733,0.011752181492999824,0.051039075727353424,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.12784810126582274,1.8862958717426197,0.950025,1.886296127051824,1.8862958717426197,5.878153737093329e-07,9.060688608286682e-07,0.02189622462971753,0.01160805415403317,0.05041313864730725,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.1340506329113924,1.8100016185280767,0.9512,1.8100018912718732,1.8100016185280767,6.544254738116706e-07,9.606268438488994e-07,0.020779627676176617,0.011480447013674469,0.04985894787821487,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.14025316455696205,1.737399008306602,0.9520625,1.7373992997366898,1.737399008306602,7.284824490305651e-07,8.999887661786944e-07,0.019759796661550862,0.011373205905539354,0.04939320566325217,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.14645569620253165,1.6682286363842922,0.9532125,1.6682289502921095,1.6682286363842922,8.172046506160768e-07,9.646030267873584e-07,0.018830148554948543,0.011287510683044552,0.04902103604070253,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.15265822784810126,1.6021769177324174,0.9542625,1.602177262120574,1.6021769177324174,9.335165063184549e-07,9.322120853028082e-07,0.01797824935867947,0.011221138664339473,0.04873278602593857,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.1588607594936709,1.5388591845897237,0.955025,1.5388595509762495,1.5388591845897237,1.0340103184791616e-06,9.276333567953545e-07,0.017188542336408402,0.011169665495411171,0.04850924089362222,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.1650632911392405,1.4779066003418648,0.955875,1.4779070006308903,1.4779066003418648,1.1762806353399211e-06,9.463915056073801e-07,0.016448291127442356,0.011129452377868523,0.04833459754313325,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.17126582278481015,1.419043673983419,0.9565125,1.4190440955738757,1.419043673983419,1.2902660084801454e-06,9.83926915054667e-07,0.015750783987908724,0.011099576620989022,0.04820484877957873,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.17746835443037975,1.3620698932381228,0.9573,1.3620703437237411,1.3620698932381228,1.4363681839490994e-06,9.267708183102741e-07,0.015091398862142029,0.011079753643379068,0.04811875868166978,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.18367088607594936,1.3068522285548112,0.9581625,1.3068527158655336,1.3068522285548112,1.6194357224108558e-06,9.8708845897022e-07,0.01446532697857646,0.011068831396930785,0.04807132396804501,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.18987341772151897,1.2533020631673195,0.9588375,1.2533025937620486,1.2533020631673195,1.8386175284490487e-06,9.508701488414316e-07,0.013868227966983228,0.011065351581673554,0.04805621132240243,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.1960759493670886,1.20134263176498,0.959325,1.2013431854113976,1.20134263176498,2.0014733709272647e-06,9.269930583144514e-07,0.013296801803877193,0.011068284311480641,0.04806894800612373,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.20227848101265825,1.1508988600520895,0.960025,1.1508994566964392,1.1508988600520895,2.2514513704496864e-06,9.516595786962513e-07,0.012749196199944992,0.01107759912054128,0.048109401707873936,0.2976985522512856,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.20848101265822785,1.1018771246797965,0.9605875,1.1018771246797965,1.101877132898391,3.239281609612732e-08,9.47287293051602e-07,0.012224908117631932,0.011094620120355498,0.04818332297083183,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.21468354430379746,1.0541579054276808,0.961275,1.0541586006256165,1.0541579054276808,2.86409204908189e-06,9.501940381184679e-07,0.011722826632233448,0.011120560375134118,0.048295980065927016,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2208860759493671,1.007635253995769,0.9617125,1.0076360334142724,1.007635253995769,3.3593209736587637e-06,9.940152674303706e-07,0.011239768939553174,0.011154600729760066,0.04844381544768783,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2270886075949367,0.962254231446772,0.9623375,0.9622550372183604,0.962254231446772,3.6366897285255995e-06,9.58918332294445e-07,0.010771521143248676,0.011194049130917762,0.04861513767711475,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.23329113924050635,0.9179811804961798,0.9627875,0.9179820291905868,0.9179811804961798,4.015149059899414e-06,9.428646952081009e-07,0.010313512304468146,0.011234993182424031,0.0487929554334741,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.23949367088607595,0.8747513475170148,0.963325,0.8747522652307879,0.8747513475170148,4.556241264275229e-06,9.510229359577238e-07,0.009860467056463384,0.011272308507385968,0.048955013830688066,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2456962025316456,0.8324864604904746,0.9635875,0.8324874776321263,0.8324864604904746,5.306257311654683e-06,9.818365556135687e-07,0.009408286771295562,0.01130142917369791,0.049081483277574285,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2518987341772152,0.7911406362852808,0.96385,0.7911416972353019,0.7911406362852808,5.8240521303432055e-06,9.533216167589842e-07,0.00895581814280276,0.011320134160790779,0.049162718004359326,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2581012658227848,0.7506813663132093,0.9644,0.7506825489192911,0.7506813663132093,6.841769545573584e-06,9.507432281452566e-07,0.008503456883032185,0.011327651470549836,0.049195365265830494,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2643037974683544,0.7110662126559674,0.9647,0.7110674662803156,0.7110662126559674,7.65669423152815e-06,9.734109736037055e-07,0.008051960104462042,0.011323783863089826,0.04917856846004999,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2705063291139241,0.6722784168347238,0.9650375,0.6722797737879166,0.6722784168347238,8.765961754919617e-06,9.432588963242948e-07,0.0076035018399157,0.011310049005760336,0.04911891873257072,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2767088607594937,0.634350392943995,0.96545,0.6343518813866454,0.634350392943995,1.0190293543432816e-05,9.958276172561398e-07,0.007161588444541444,0.011289641378331612,0.0490302895327604,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2829113924050633,0.5973122680555703,0.9658875,0.5973138288089214,0.5973122680555703,1.1347928356553185e-05,9.385892671964769e-07,0.006728799985570977,0.011265129389482036,0.04892383531778196,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2891139240506329,0.5611433581859865,0.966125,0.5611451108584341,0.5611433581859865,1.3564711633495817e-05,9.79139015866437e-07,0.0063051059737216355,0.011236176783958048,0.048798095749624064,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.2953164556962025,0.5258167089703429,0.9665,0.5258186076388955,0.5258167089703429,1.5681886341045725e-05,9.826660158918088e-07,0.0058882256027684024,0.01119824741647856,0.04863337059963984,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3015189873417722,0.4913895249193185,0.9667375,0.491391505439182,0.4913895249193185,1.7503977416399866e-05,9.647396457257427e-07,0.005478311479774903,0.011148612662580446,0.04841780960235406,0.2998271163841647,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3077215189873418,0.4580077040738351,0.9671625,0.4580077137017896,0.4580077040738351,9.129469713542447e-08,9.817557109492723e-07,0.00507850636446874,0.011088255326923578,0.04815568102417247,0.2996197191665567,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3139240506329114,0.4258361381638141,0.9675625,0.4258384670959546,0.4258361381638141,2.375185008718361e-05,9.6652454728563e-07,0.004694249019193712,0.011023604148382282,0.047874904523282205,0.2996197191665567,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.320126582278481,0.3949391217105373,0.9679125,0.3949416145468788,0.3949391217105373,2.7412367910706337e-05,9.669970146841678e-07,0.00432905128160717,0.010961312879963462,0.04760437698183173,0.2996197191665567,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3263291139240506,0.3652943217108176,0.96825,0.3652970709543735,0.3652943217108176,3.268533732381229e-05,9.964196123757318e-07,0.003982481711277585,0.010902117757062443,0.047347295829516745,0.2996197191665567,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3325316455696203,0.33683589474618203,0.968675,0.3368387726569949,0.33683589474618203,3.7105767693113016e-05,9.716140256799122e-07,0.0036536268864313546,0.010846904808599732,0.047107509041047116,0.2996197191665567,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3387341772151899,0.3095050892799675,0.968875,0.3095082146050088,0.3095050892799675,4.385403063533744e-05,9.798242087688536e-07,0.003342107277290474,0.010798230442883996,0.046896118956642266,0.2996197191665567,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3449367088607595,0.2832874280379706,0.968875,0.28329087294278504,0.2832874280379706,5.2811876099845285e-05,9.808171663738818e-07,0.0030485513228653447,0.010761336441858376,0.04673589034603466,0.2996197191665567,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3511392405063291,0.25815247947318104,0.969425,0.25815621285447904,0.25815247947318104,6.280687970949828e-05,9.85059707914182e-07,0.002772077859278866,0.010738141523706928,0.04663515609642095,0.2996197191665567,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3573417721518987,0.2340545653714772,0.9699,0.2340586291715454,0.2340545653714772,7.540423836793764e-05,9.692926253856982e-07,0.002510305419313821,0.0107252999544342,0.04657938586967971,0.2996197191665567,0.0988625,0.101325
0.1,0.1,0.0,1e-06,0.0,0.0,0,unit_total_var,0.3635443037974684,0.21100662194678332,0.97,0.21101107451332676,0.21100662194678332,9.164189541799317e-05,9.92549028189238e-07,0.002261403874318247,0.010717217561487628,0.046544284483107004,0.2996197191665567,0.0988625,0.101325
