alpha,mse
0.008,0.981738169011757
0.01802020202020202,0.9863801070769291
0.02804040404040404,0.981867092496794
0.03806060606060606,0.9704547702188606
0.04808080808080808,0.9536309619659104
0.0581010101010101,0.9324562937097477
0.06812121212121211,0.9078062660950887
0.07814141414141415,0.8804292547436879
0.08816161616161616,0.8509119284316546
0.09818181818181818,0.8196828920462298
0.10820202020202019,0.7870229478930314
0.11822222222222223,0.7530823051260374
0.12824242424242424,0.7179584450678632
0.13826262626262625,0.6818022221853377
0.1482828282828283,0.6448871272570912
0.1583030303030303,0.6075798022001883
0.16832323232323232,0.57024176171458
0.17834343434343433,0.5331439524268636
0.18836363636363634,0.49645865955826646
0.19838383838383838,0.46027926442641204
0.2084040404040404,0.4246808102803134
0.2184242424242424,0.3897952562597349
0.22844444444444445,0.35580029546025144
0.23846464646464646,0.32289839197599035
0.24848484848484848,0.2913300626239412
0.2585050505050505,0.2613071005462107
0.2685252525252525,0.23294992574386736
0.27854545454545454,0.2063060538423607
0.2885656565656566,0.18139037371503666
0.29858585858585857,0.15822782254752277
0.3086060606060606,0.13687110752568615
0.3186262626262626,0.11733523399617074
0.32864646464646463,0.09959807990578932
0.33866666666666667,0.08367032467823228
0.34868686868686866,0.06957194521216749
0.3587070707070707,0.057316359899001246
0.3687272727272727,0.04684718547704936
0.3787474747474747,0.03798878392128815
0.38876767676767676,0.030562189570399724
0.39878787878787875,0.024406169158731617
0.4088080808080808,0.01937890247667906
0.4188282828282828,0.01532485914915874
0.4288484848484848,0.012085082293981902
0.43886868686868685,0.009508151865870713
0.4488888888888889,0.00747319678953133
0.4589090909090909,0.005876448444286787
0.4689292929292929,0.004626834413066261
0.4789494949494949,0.0036516069170662952
0.48896969696969694,0.0028917059895338633
0.498989898989899,0.0022986851776036913
0.509010101010101,0.00183474132142847
0.519030303030303,0.0014704687517143272
0.529050505050505,0.0011826707788433978
0.539070707070707,0.0009546379660220702
0.5490909090909091,0.0007736007356953525
0.5591111111111111,0.0006293611368507957
0.5691313131313132,0.0005140117544926468
0.5791515151515151,0.00042144701900676565
0.5891717171717171,0.0003468964994360541
0.5991919191919192,0.0002866255546355647
0.6092121212121212,0.0002377089468586935
0.6192323232323232,0.0001978513560502704
0.6292525252525252,0.00016524790580420151
0.6392727272727272,0.00013847438490724616
0.6492929292929293,0.00011639947777633946
0.6593131313131313,9.812204925951856e-05
0.6693333333333333,8.293140536570058e-05
0.6793535353535353,7.026446058371574e-05
0.6893737373737373,5.966860352860136e-05
0.6993939393939393,5.077778871847774e-05
0.7094141414141414,4.329514696475545e-05
0.7194343434343434,3.697924503097829e-05
0.7294545454545454,3.1633147810701836e-05
0.7394747474747474,2.709573705802086e-05
0.7494949494949494,2.323480145002645e-05
0.7595151515151515,1.9941503126557175e-05
0.7695353535353535,1.712594009878537e-05
0.7795555555555556,1.4713607323104248e-05
0.7895757575757575,1.2642559206820392e-05
0.7995959595959595,1.0861133051608603e-05
0.8096161616161616,9.326114447875207e-06
0.8196363636363636,8.001248703572548e-06
0.8296565656565656,6.856043065327877e-06
0.8396767676767676,5.8647904372116796e-06
0.8496969696969696,5.0057679112159305e-06
0.8597171717171717,4.260569937259344e-06
0.8697373737373737,3.6135566811732385e-06
0.8797575757575757,3.051405896187952e-06
0.8897777777777778,2.562749795085477e-06
0.8997979797979797,2.1378719010384285e-06
0.9098181818181817,1.7684509181190074e-06
0.9198383838383838,1.4473436439609124e-06
0.9298585858585858,1.1684036048045228e-06
0.9398787878787879,9.263321451858135e-07
0.9498989898989898,7.16544451743385e-07
0.9599191919191918,5.350612368317229e-07
0.9699393939393939,3.7853291067962357e-07
0.9799595959595959,2.4467471732254553e-07
0.989979797979798,1.3541673172148046e-07
1.0,5.7246588023489875e-08
