alpha,mse
0.008,0.9277324227447494
0.028244897959183675,0.9059235947772133
0.04848979591836735,0.8794585742361462
0.06873469387755102,0.8464035738004333
0.0889795918367347,0.806930799548386
0.10922448979591837,0.7624382910354408
0.12946938775510206,0.7146030530277837
0.14971428571428574,0.6650426283056011
0.1699591836734694,0.615194941367582
0.19020408163265307,0.566222644332073
0.21044897959183675,0.5189802654942569
0.23069387755102044,0.47404582174506665
0.2509387755102041,0.43177719348652543
0.27118367346938776,0.3923650905668941
0.2914285714285715,0.3558754416339672
0.31167346938775514,0.3222828645227565
0.3319183673469388,0.2914974454749287
0.35216326530612246,0.2633859942302153
0.3724081632653061,0.23778850310566144
0.39265306122448984,0.21453054767964633
0.4128979591836735,0.19343239584614114
0.43314285714285716,0.17431552360329147
0.4533877551020409,0.1570071140549569
0.47363265306122454,0.1413429986457389
0.4938775510204082,0.1271694122075713
0.5141224489795919,0.11434387129280299
0.5343673469387755,0.1027354311537616
0.5546122448979592,0.09222452211527558
0.574857142857143,0.08270251343812587
0.5951020408163266,0.07407110912693973
0.6153469387755103,0.06624164767930642
0.6355918367346939,0.05913435582327843
0.6558367346938776,0.05267759181931967
0.6760816326530613,0.046807103355013965
0.6963265306122449,0.04146531784879989
0.7165714285714286,0.03660067641658912
0.7368163265306122,0.03216701840691177
0.757061224489796,0.028123019270082098
0.7773061224489797,0.024431682287357658
0.7975510204081633,0.021059883101617733
0.817795918367347,0.01797796555741755
0.8380408163265307,0.015159388024585399
0.8582857142857143,0.012580421636630519
0.878530612244898,0.010219907655146352
0.8987755102040818,0.008059095262546613
0.9190204081632654,0.0060816212368159156
0.9392653061224491,0.004273821440294116
0.9595102040816327,0.0026245814413109066
0.9797551020408164,0.00036647958835416754
1.0,1.8310523772319425e-07
