alpha,mse
0.008,1.0118519888283475
0.028244897959183675,1.228612073077854
0.04848979591836735,1.2790554136951475
0.06873469387755102,1.1784206103368564
0.0889795918367347,1.02108000710102
0.10922448979591837,0.8482519556763358
0.12946938775510206,0.6820523509169221
0.14971428571428574,0.5268678062782391
0.1699591836734694,0.3925517992150735
0.19020408163265307,0.28222799521679676
0.21044897959183675,0.19386978259138027
0.23069387755102044,0.12799629495622883
0.2509387755102041,0.08159716139578373
0.27118367346938776,0.050114635986386796
0.2914285714285715,0.02977968760522753
0.31167346938775514,0.01713947983482177
0.3319183673469388,0.009558919993346961
0.35216326530612246,0.005294982253493481
0.3724081632653061,0.002969503584307264
0.39265306122448984,0.0017045688478779311
0.4128979591836735,0.0010077969955885446
0.43314285714285716,0.0006149230493533076
0.4533877551020409,0.0003874044938129651
0.47363265306122454,0.0002516652877915353
0.4938775510204082,0.00016817839605131853
0.5141224489795919,0.00011529381418155434
0.5343673469387755,8.085626678185832e-05
0.5546122448979592,5.785399743664319e-05
0.574857142857143,4.213000238574975e-05
0.5951020408163266,3.115345292242383e-05
0.6153469387755103,2.3344325257060043e-05
0.6355918367346939,1.769272958633338e-05
0.6558367346938776,1.353894192609198e-05
0.6760816326530613,1.0443204261815637e-05
0.6963265306122449,8.106870011683601e-06
0.7165714285714286,6.3236074485607305e-06
0.7368163265306122,4.948585202839817e-06
0.757061224489796,3.878641798506558e-06
0.7773061224489797,3.0392968326146484e-06
0.7975510204081633,2.376101769831358e-06
0.817795918367347,1.8487930742061408e-06
0.8380408163265307,1.4272822949554085e-06
0.8582857142857143,1.0888742220053284e-06
0.878530612244898,8.163163412994825e-07
0.8987755102040818,5.964313652938952e-07
0.9190204081632654,4.191867322448567e-07
0.9392653061224491,2.771674679967966e-07
0.9595102040816327,1.6562761775836257e-07
0.9797551020408164,8.352938393650921e-08
1.0,3.3482262603324984e-08
