alpha,mse
0.008,1.0023744771733514
0.028244897959183675,1.1903180381972571
0.04848979591836735,1.2118970862478766
0.06873469387755102,1.106485663217041
0.0889795918367347,0.9568365830367482
0.10922448979591837,0.7964468024088501
0.12946938775510206,0.6420976943718084
0.14971428571428574,0.4973830598449552
0.1699591836734694,0.3728639934671161
0.19020408163265307,0.27098199180199856
0.21044897959183675,0.18884639427202032
0.23069387755102044,0.12611300727913569
0.2509387755102041,0.08125693146669102
0.27118367346938776,0.05049256616131821
0.2914285714285715,0.03011504369333885
0.31167346938775514,0.017227119281205787
0.3319183673469388,0.009553131120439158
0.35216326530612246,0.005293631994233478
0.3724081632653061,0.0029773714248439672
0.39265306122448984,0.0017152180202355562
0.4128979591836735,0.0010177444005892145
0.43314285714285716,0.0006229918393918115
0.4533877551020409,0.000393514232998124
0.47363265306122454,0.0002561496833743115
0.4938775510204082,0.00017143434407143748
0.5141224489795919,0.0001176569197939871
0.5343673469387755,8.25796740904815e-05
0.5546122448979592,5.91201056114007e-05
0.574857142857143,4.3067937645316085e-05
0.5951020408163266,3.185423849951051e-05
0.6153469387755103,2.3872282963519818e-05
0.6355918367346939,1.809358852835846e-05
0.6558367346938776,1.384547209491368e-05
0.6760816326530613,1.067909523078631e-05
0.6963265306122449,8.289403997586615e-06
0.7165714285714286,6.465507742863444e-06
0.7368163265306122,5.059302978206626e-06
0.757061224489796,3.965257886373046e-06
0.7773061224489797,3.107160531643771e-06
0.7975510204081633,2.4292857887900538e-06
0.817795918367347,1.89041989229115e-06
0.8380408163265307,1.4597619075687671e-06
0.8582857142857143,1.114076107171321e-06
0.878530612244898,8.356951906474789e-07
0.8987755102040818,6.11119886305749e-07
0.9190204081632654,4.300613992441367e-07
0.9392653061224491,2.848951066150125e-07
0.9595102040816327,1.7070665109038313e-07
0.9797551020408164,8.638246259633975e-08
1.0,3.471540268014789e-08
