alpha,mse
0.008,1.025592784628204
0.01802020202020202,1.0377450625723301
0.02804040404040404,1.0420506415345918
0.03806060606060606,1.0422388633692163
0.04808080808080808,1.0397486839258148
0.0581010101010101,1.035313850467786
0.06812121212121211,1.029382612189839
0.07814141414141415,1.022265799579239
0.08816161616161616,1.0141930952823746
0.09818181818181818,1.0053369418775144
0.10820202020202019,0.9958256204200386
0.11822222222222223,0.9857528306437965
0.12824242424242424,0.9751858838991628
0.13826262626262625,0.964173152946649
0.1482828282828283,0.9527508105456314
0.1583030303030303,0.9409484765759135
0.16832323232323232,0.9287932675869645
0.17834343434343433,0.9163118858454118
0.18836363636363634,0.9035308285484512
0.19838383838383838,0.8904753659430951
0.2084040404040404,0.8771682299292558
0.2184242424242424,0.8636288224588332
0.22844444444444445,0.8498733319964555
0.23846464646464646,0.8359155946568689
0.24848484848484848,0.8217681397480218
0.2585050505050505,0.8074429270733596
0.2685252525252525,0.7929517072889338
0.27854545454545454,0.7783062290016114
0.2885656565656566,0.7635184241563806
0.29858585858585857,0.7486005247132193
0.3086060606060606,0.7335651076851709
0.3186262626262626,0.7184251420791656
0.32864646464646463,0.7031939813307493
0.33866666666666667,0.687885102423732
0.34868686868686866,0.6725115118467042
0.3587070707070707,0.6570849680018291
0.3687272727272727,0.641615219537387
0.3787474747474747,0.626109390865196
0.38876767676767676,0.6105715912551095
0.39878787878787875,0.5950028055018591
0.4088080808080808,0.579401124611925
0.4188282828282828,0.5637624603337745
0.4288484848484848,0.5480820348531464
0.43886868686868685,0.5323564818670741
0.4488888888888889,0.5165854664209598
0.4589090909090909,0.5007721888434972
0.4689292929292929,0.4849237073948
0.4789494949494949,0.46905168722333657
0.48896969696969694,0.4531722805973385
0.498989898989899,0.4373042757340881
0.509010101010101,0.421467144592701
0.519030303030303,0.405680262698722
0.529050505050505,0.38996222672269093
0.539070707070707,0.3743301059495372
0.5490909090909091,0.3587997501294816
0.5591111111111111,0.3433867120987586
0.5691313131313132,0.3281072701851801
0.5791515151515151,0.3129780058496508
0.5891717171717171,0.2980133779933255
0.5991919191919192,0.28322445745334085
0.6092121212121212,0.26861895952220205
0.6192323232323232,0.25420254045402846
0.6292525252525252,0.23998211931859692
0.6392727272727272,0.22596408353469516
0.6492929292929293,0.2121463940480758
0.6593131313131313,0.198527322091965
0.6693333333333333,0.18511698169160376
0.6793535353535353,0.1719322216458085
0.6893737373737373,0.15900227487693516
0.6993939393939393,0.14637599499432882
0.7094141414141414,0.13410798520781078
0.7194343434343434,0.12224328259232332
0.7294545454545454,0.11081307935484912
0.7394747474747474,0.09981869450147728
0.7494949494949494,0.08924872210323583
0.7595151515151515,0.0791121239505401
0.7695353535353535,0.06941991696866796
0.7795555555555556,0.06023330906553877
0.7895757575757575,0.051679343541497794
0.7995959595959595,0.043841748904510425
0.8096161616161616,0.03670886250906745
0.8196363636363636,0.030227299134304882
0.8296565656565656,0.024400621464938228
0.8396767676767676,0.019284198003801795
0.8496969696969696,0.014830050147696318
0.8597171717171717,0.011041778346449744
0.8697373737373737,0.00793935590479644
0.8797575757575757,0.005516471034468179
0.8897777777777778,0.003699314755300875
0.8997979797979797,0.0023802134028139592
0.9098181818181817,0.0014786850847013442
0.9198383838383838,0.0008799426372856074
0.9298585858585858,0.0005010855279149055
0.9398787878787879,0.00027347885437672514
0.9498989898989898,0.00014242957038208042
0.9599191919191918,6.982664509151464e-05
0.9699393939393939,3.1209953087145805e-05
0.9799595959595959,1.1672450994297174e-05
0.989979797979798,3.204667946018241e-06
1.0,5.845203091024098e-07
