alpha,mse
0.008,0.9287839508322652
0.028244897959183675,0.9087214752019709
0.04848979591836735,0.8831192059510992
0.06873469387755102,0.8503434575617553
0.0889795918367347,0.8113472845030821
0.10922448979591837,0.7681096316349451
0.12946938775510206,0.7225743413902459
0.14971428571428574,0.6764338396511752
0.1699591836734694,0.63104861842757
0.19020408163265307,0.5873832702666844
0.21044897959183675,0.5459971148709651
0.23069387755102044,0.507058132752828
0.2509387755102041,0.4703758888866416
0.27118367346938776,0.4355544635549916
0.2914285714285715,0.40230759076106887
0.31167346938775514,0.3706382336529806
0.3319183673469388,0.3406917308755581
0.35216326530612246,0.31257437141753713
0.3724081632653061,0.28630490045419504
0.39265306122448984,0.2618198509967939
0.4128979591836735,0.23900041006376505
0.43314285714285716,0.21771600810630543
0.4533877551020409,0.19785251280098845
0.47363265306122454,0.17932013272052016
0.4938775510204082,0.16205237598366343
0.5141224489795919,0.1460004219260866
0.5343673469387755,0.13112360105826598
0.5546122448979592,0.11737813211277191
0.574857142857143,0.10471211709929626
0.5951020408163266,0.09306586738620205
0.6153469387755103,0.08237027032084272
0.6355918367346939,0.07254887914061645
0.6558367346938776,0.06353007401239806
0.6760816326530613,0.05525794467109805
0.6963265306122449,0.04769047311221274
0.7165714285714286,0.040791244193318664
0.7368163265306122,0.03452355223389894
0.757061224489796,0.028847245735841277
0.7773061224489797,0.023715848578165447
0.7975510204081633,0.01907534499458881
0.817795918367347,0.014873912141351205
0.8380408163265307,0.01109024619991447
0.8582857142857143,0.007747587533497293
0.878530612244898,0.004901696709033412
0.8987755102040818,0.0026382444715150667
0.9190204081632654,0.0010617206380823176
0.9392653061224491,0.0002442823041046057
0.9595102040816327,2.9179973052817222e-05
0.9797551020408164,2.3916491617206544e-06
1.0,9.992769943513712e-08
