alpha,test_pred_mse_mean,test_pred_mse_median,test_pred_mse_q25,test_pred_mse_q75,test_pred_mse_count,param_mse_mean,param_mse_median,param_mse_q25,param_mse_q75,param_mse_mean_db,param_mse_median_db,param_mse_q25_db,param_mse_q75_db,pred_mse_from_param_mean,pred_mse_from_param_median,pred_mse_from_param_q25,pred_mse_from_param_q75,pred_mse_from_param_mean_db,pred_mse_from_param_median_db,pred_mse_from_param_q25_db,pred_mse_from_param_q75_db
1.024,3.571523734535731e-07,3.571523734535731e-07,3.571523734535731e-07,3.571523734535731e-07,1,3.646225650300039e-06,3.646225650300039e-06,3.646225650300039e-06,3.646225650300039e-06,-54.381564579843946,-54.381564579843946,-54.381564579843946,-54.381564579843946,3.646225650300039e-07,3.646225650300039e-07,3.646225650300039e-07,3.646225650300039e-07,-64.38156456912422,-64.38156456912422,-64.38156456912422,-64.38156456912422
