timestamp,active_dim_1,active_dim_2,c,epochs,final_epoch,final_train_loss,final_val_loss,init_method,inp_dim,linear_readout,lmda,load_model,lr,model_path,model_scaling,n_train1,n_train2,no_tuning,one_task,overlap,plot_ground_truth_only,save_path,save_weights,scaling,seed,threshold,w_scaling
2025-10-09 14:20:39,40,5,1e-05,100000,99999,1.2390355408342655e-09,1.270322735891227e-09,simple,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,128,False,True,5,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/,True,0.001,0,1e-10,1.0
2025-10-09 14:21:26,40,5,1e-05,100000,99999,7.61426588447022e-10,4.863395952270366e-05,simple,1000,False,0.0,False,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,128,False,True,5,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/,True,0.001,0,1e-10,1.0
2025-10-09 14:22:13,40,5,1e-05,100000,99999,1.2390355408342655e-09,1.270322735891227e-09,simple,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,128,False,True,5,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/,True,0.001,0,1e-10,0.01
2025-10-09 14:23:01,40,5,1e-05,100000,99999,3.285130389940604e-09,2.1340352759580128e-05,simple,1000,False,0.0,False,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,128,False,True,5,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/,True,0.001,0,1e-10,0.01
2025-10-09 14:23:52,40,5,1e-05,100000,99999,2.49286835618534e-09,3.928905201178168e-09,simple,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,128,False,True,0,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/,True,0.001,0,1e-10,1.0
2025-10-09 14:24:40,40,5,1e-05,100000,99999,1.547607597629507e-09,1.3018395293329377e-05,simple,1000,False,0.0,False,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,128,False,True,0,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/,True,0.001,0,1e-10,1.0
2025-10-09 14:25:28,40,5,1e-05,100000,99999,2.49286835618534e-09,3.928905201178168e-09,simple,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,128,False,True,0,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=no--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/,True,0.001,0,1e-10,0.01
2025-10-09 14:26:17,40,5,1e-05,100000,99999,5.361123989189309e-09,5.37580854143016e-06,simple,1000,False,0.0,False,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,128,False,True,0,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=no--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/,True,0.001,0,1e-10,0.01
2025-10-09 14:26:31,40,40,1e-05,100000,4075,9.995489852476779e-11,0.827499508857727,simple,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,16,False,True,40,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/,True,0.001,0,1e-10,1.0
2025-10-09 14:26:42,40,40,1e-05,100000,952,9.969064462822527e-11,1.0892035961151123,simple,1000,False,0.0,False,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=simple/model.pt,0.001,1024,16,False,True,40,False,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/,True,0.001,0,1e-10,1.0
