timestamp,seed,active_dim_1,active_dim_2,model_scaling,scaling,n_train1,n_train2,lr,threshold,epochs,overlap,linear_readout,one_task,load_model,init_method,lmda,c,final_train_loss,final_val_loss,final_epoch,save_path
2025-10-09 11:31:39,0,40,5,0.001,0.001,1024,128,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,2.4928683561853404e-09,3.928905201178168e-09,99999,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:32:41,0,40,5,0.001,0.001,1024,128,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,5.361123989189309e-09,5.37580854143016e-06,99999,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:32:54,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,40,False,True,True,simple,0.0,1e-05,9.99548985247678e-11,0.827499508857727,4075,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:33:06,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.96906446282253e-11,1.0892035961151123,952,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:33:20,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,40,False,True,True,simple,0.0,1e-05,9.99548985247678e-11,0.827499508857727,4075,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:33:32,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.85361237049176e-11,1.0950876474380493,1056,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:33:45,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.912417414659203e-11,1.260359764099121,2238,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:33:57,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.905762321515965e-11,1.039408802986145,834,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:34:10,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.912417414659203e-11,1.260359764099121,2238,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:34:22,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.85647050089078e-11,1.0461703538894653,946,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:34:39,0,40,40,0.001,0.001,1024,32,0.1,1e-10,100000,40,False,True,True,simple,0.0,1e-05,9.998910727171406e-11,0.7781349420547485,12981,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:34:51,0,40,40,0.001,0.001,1024,32,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.961040325912052e-11,1.0695310831069946,1874,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:35:09,0,40,40,0.001,0.001,1024,32,0.1,1e-10,100000,40,False,True,True,simple,0.0,1e-05,9.998910727171406e-11,0.7781349420547485,12981,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:35:22,0,40,40,0.001,0.001,1024,32,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.976817288981366e-11,1.0772265195846558,2118,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:35:35,0,40,40,0.001,0.001,1024,32,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.966677483319586e-11,1.1290249824523926,4617,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:35:47,0,40,40,0.001,0.001,1024,32,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.899562419812824e-11,1.0323231220245361,1525,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:36:01,0,40,40,0.001,0.001,1024,32,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.966677483319586e-11,1.1290249824523926,4617,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:36:29,0,40,40,0.001,0.001,1024,32,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.956328816951299e-11,1.0386465787887573,1693,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=32--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:36:47,0,40,40,0.001,0.001,1024,64,0.1,1e-10,100000,40,False,True,True,simple,0.0,1e-05,9.993048749601385e-11,0.609176516532898,13863,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:36:59,0,40,40,0.001,0.001,1024,64,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.957845659158693e-11,1.0540790557861328,3114,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:37:17,0,40,40,0.001,0.001,1024,64,0.1,1e-10,100000,40,False,True,True,simple,0.0,1e-05,9.993048749601385e-11,0.609176516532898,13863,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:37:31,0,40,40,0.001,0.001,1024,64,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.988409405137233e-11,1.0611975193023682,3466,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
